veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;517.1126828325564;12.0;1;71;False
62915509-62915525_vt2.0;504.9393649108241;5.0;5;78;False
42435644-593915305_vt1.0;773.5996958117523;0.0;15;93;False
42430308-42437654_vt1.0;343.0044230814156;11.0;35;95;False
593915267-593915274_vt1.0;732.2617086429408;0.0;14;95;False
42430308-42437654_vt2.0;336.8345981621026;11.0;38;99;False
593915267-593915305_vt1.0;842.9728233565977;10.0;7;108;False
5481838621-5481838629_vt1.0;233.76274529512102;22.0;48;109;False
5481838621-5481838629_vt2.0;230.03800498766057;20.0;49;114;False
5458524666-62915525_vt1.0;529.111721599347;16.0;26;116;False
5458524666-5481838629_vt1.0;556.4995106891831;25.0;25;119;False
42435644-593915274_vt1.0;808.9557365084386;19.0;8;126;False
42435644-593915274_vt2.0;805.7544903976318;17.0;12;133;False
593915267-593915274_vt2.0;725.2663379864716;25.0;18;140;False
42443804-42443950_vt1.0;792.4658592714211;25.0;28;146;False
593915267-593915305_vt2.0;843.4433105414812;23.0;11;146;False
42435644-593915305_vt2.0;774.1802984544296;20.0;19;146;False
593915213-62915525_vt1.0;1020.8326237716149;20.0;14;151;False
42435644-593915202_vt1.0;885.6764847157963;47.0;1;158;False
42435644-593915202_vt2.0;881.9112831256767;38.0;5;164;False
5458524666-62915525_vt2.0;525.8083000306603;46.0;41;166;False
5458524666-5481838629_vt2.0;557.1033595646489;48.0;40;169;False
42446668-593915274_vt1.0;362.60563269215174;16.0;102;171;False
42446668-593915305_vt1.0;325.0375874490221;13.0;107;172;False
42446668-593915305_vt2.0;314.7096227866622;13.0;109;173;False
42443804-561042200_vt1.0;774.4418428252058;41.0;35;176;False
42446668-593915274_vt2.0;355.6744812910656;15.0;105;178;False
42435644-593915305_vt1.1;775.0695458665978;6.0;87;182;False
593915267-62915525_vt1.0;1233.7583084698867;46.0;1;185;False
42443804-561042200_vt2.0;767.5385101166344;34.0;39;186;False
