veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;514.2495471367248;21.0;1;86;False
62915509-62915525_vt2.0;510.6302544855696;14.0;5;93;False
42430308-42437654_vt1.0;343.13599154702445;25.0;35;107;False
5458524666-62915525_vt1.0;523.6885107066593;16.0;26;107;False
42435644-593915305_vt1.0;779.6399671941276;6.0;15;109;False
42430308-42437654_vt2.0;339.92571042962953;23.0;39;111;False
593915267-593915274_vt1.0;728.5001112279527;9.0;14;113;False
42435644-593915305_vt2.0;771.2593380945269;0.0;19;114;False
593915267-593915274_vt2.0;731.4822815947003;2.0;18;120;False
593915267-593915305_vt1.0;850.3619105404232;26.0;7;131;False
5481838621-5481838629_vt1.0;232.29271932909154;47.0;50;134;False
5481838621-5481838629_vt2.0;229.47812932742744;46.0;51;138;False
5458524666-5481838629_vt1.0;558.7245271817735;36.0;25;140;False
42435644-593915274_vt1.0;807.0449693712467;28.0;8;142;False
42435644-593915202_vt1.0;883.3565081337051;39.0;1;149;False
42435644-593915274_vt2.0;805.3837147816176;24.0;12;149;False
42435644-593915202_vt2.0;878.187392375877;28.0;5;154;False
42446668-593915305_vt1.0;324.9304699286105;2.0;108;155;False
42443804-561042200_vt1.0;768.7322221151757;28.0;34;160;False
42446668-593915305_vt2.0;314.8164658787057;0.0;123;163;False
42446668-593915274_vt1.0;357.8633912279234;6.0;104;163;False
42435644-593915305_vt1.1;774.8792733287532;0.0;87;164;False
593915213-593915305_vt1.0;1200.4475369736158;31.0;1;166;False
593915267-593915305_vt2.0;838.6370964606447;42.0;11;171;False
42446668-593915274_vt2.0;360.4665379189653;11.0;105;171;False
42443804-561042200_vt2.0;769.9030630694793;22.0;38;171;False
42430308-593915305_vt1.0;1395.205487424022;3.0;8;172;False
593915213-62915525_vt1.0;1025.3111419548613;35.0;14;176;False
42430308-42443950_vt1.0;600.3910911019002;0.0;115;183;False
593915213-62915525_vt2.0;1021.6339530170821;24.0;18;186;False
42443804-42446977_vt1.0;678.4676204029388;15.0;70;187;False
42443804-42443950_vt1.0;791.5402964226156;65.0;27;191;False
42443804-42443950_vt2.0;785.0775730694409;48.0;31;192;False
42435644-42437654_vt1.0;565.6119166695053;9.0;111;192;False
42435644-42437654_vt2.0;560.2132190914236;5.0;115;193;False
42446668-593915202_vt2.0;432.950821965949;34.0;101;202;False
42446668-593915202_vt1.0;435.0539117567179;32.0;97;203;False
4215909068-42442961_vt1.0;526.829396496124;9.0;125;205;False
61275600-62915525_vt1.0;1126.2810276824725;69.0;1;205;False
42435644-593915274_vt1.1;809.0704264714734;24.0;84;205;False
5458524666-5481838629_vt2.0;557.1567826399682;79.0;47;206;False
5481838621-62915525_vt1.0;831.9424347909714;57.0;44;207;False
42449948-42453087_vt1.0;1013.7057508440575;2.0;84;207;False
4215909068-42424089_vt1.0;598.7691084349616;12.0;124;210;False
42435644-593915202_vt1.1;882.1458646008098;27.0;81;210;False
4215909068-42442961_vt2.0;523.8243361668235;7.0;135;215;False
