epoch;cumulative_distance;cumulative_waiting_time
434;1499316.821764516;170012.0
435;1501831.1805944222;170413.0
436;1506384.397457684;170968.0
437;1510682.991716163;171511.0
438;1516595.1579792148;172229.0
439;1522406.8279847756;172957.0
440;1526005.3558556072;173544.0
441;1527787.687138806;174014.0
442;1533210.6664618303;174769.0
443;1537089.7930107887;175400.0
444;1537169.7103811195;175827.0
445;1542236.687855348;176606.0
446;1547089.2719199387;177392.0
447;1551669.6589444613;178174.0
448;1554921.7527737592;178924.0
449;1556825.622840892;179630.0
450;1560738.151154633;180491.0
451;1561624.9779908347;180819.0
452;1566057.9873592884;181268.0
453;1564956.8649487842;181377.0
454;1570994.6554499725;181845.0
455;1577577.1104091967;182317.0
456;1584499.0263112222;182797.0
457;1591561.5737086134;183292.0
458;1597044.73522739;183763.0
459;1604168.8444206768;184287.0
460;1606450.5161264173;184406.0
461;1603985.598524811;184436.0
462;1608298.622734888;184892.0
463;1610346.0805683406;185157.0
464;1614524.5081272265;185658.0
465;1617132.4532818962;186099.0
466;1619649.2787339697;186547.0
467;1625212.4191700183;187156.0
468;1631264.5240989751;187830.0
469;1635848.425807149;188417.0
470;1641864.23671138;189110.0
471;1646418.3808009594;189565.0
472;1649406.7953371007;190095.0
473;1650997.0924711677;190529.0
474;1652881.620707784;190831.0
475;1658331.6374626989;191551.0
476;1660577.264093544;191929.0
477;1666250.371802721;192654.0
478;1671848.6882101228;193377.0
479;1674722.4027979816;193915.0
480;1676100.2249810954;194263.0
481;1681489.2373149549;195029.0
482;1682212.335380902;195515.0
483;1687144.916808739;196292.0
484;1688224.3510809399;196560.0
485;1688741.7587902776;197058.0
486;1693952.8631832849;197864.0
487;1696531.3486867151;198407.0
488;1699962.1123080673;199088.0
489;1705125.559093102;199921.0
490;1710176.874199958;200760.0
491;1712352.9654679787;201282.0
492;1708566.7151845987;201414.0
493;1711929.8510137782;202159.0
494;1714940.738435783;202922.0
495;1717332.177809625;203830.0
496;1721165.9363293697;204685.0
497;1725380.7132779795;205473.0
498;1730072.5731670104;206226.0
499;1735314.2119056373;206939.0
500;1739373.0525599401;207437.0
501;1745720.811939499;208126.0
502;1752532.920373065;208797.0
503;1759689.3686926705;209450.0
504;1767157.1683798372;210089.0
505;1774753.3927526833;210728.0
506;1780234.2613725257;211224.0
