veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;342.0915518735935;0.0;35;81;False
42430308-42437654_vt2.0;333.3624711295611;0.0;39;85;False
5481838621-5481838629_vt1.0;231.6056208197565;0.0;74;107;False
5481838621-5481838629_vt2.0;228.35062327392689;0.0;75;111;False
62915509-62915525_vt1.0;514.0249137625284;53.0;1;116;False
62915509-62915525_vt2.0;506.91526605601325;46.0;5;123;False
5458524666-5481838629_vt1.0;559.7019623495042;41.0;25;134;False
5458524666-62915525_vt1.0;523.0528180361215;45.0;26;136;False
5458524666-5481838629_vt2.0;551.6366133949828;2.0;67;143;False
42435644-593915305_vt1.0;776.3041733237577;48.0;15;157;False
593915267-593915274_vt1.0;734.444916198992;48.0;14;158;False
42435644-593915305_vt2.0;768.5765902429912;39.0;19;162;False
593915213-593915305_vt1.0;1199.077174772331;36.0;1;165;False
593915267-593915274_vt2.0;732.9069128058782;43.0;18;165;False
593915213-62915525_vt1.0;1024.991483437044;45.0;14;174;False
593915267-593915305_vt1.0;847.1256990230831;70.0;7;175;False
593915213-593915274_vt1.0;1081.6295533142459;41.0;8;178;False
593915267-593915305_vt2.0;844.54078223808;60.0;11;186;False
42443804-42446977_vt1.0;685.1701628753477;25.0;68;191;False
42443804-42446977_vt2.0;682.8727308020802;16.0;71;192;False
42446668-593915202_vt1.0;432.4879627121527;42.0;112;204;False
42446668-593915274_vt1.0;366.3460710532562;42.0;118;209;False
42446668-593915305_vt1.0;318.6060160495506;46.0;125;210;False
42448390-42455963_vt2.0;515.463586991581;48.0;91;211;False
42435644-593915274_vt1.0;808.9272264347121;93.0;8;213;False
42446668-593915305_vt2.0;318.8411512066185;45.0;127;218;False
42446668-593915202_vt2.0;436.5129398106924;42.0;115;219;False
42435644-593915274_vt2.0;802.8402308209523;80.0;12;219;False
42443804-561042200_vt1.0;769.5895420406318;83.0;34;220;False
42435644-593915202_vt2.0;876.498611551251;86.0;5;221;False
42443804-42443950_vt1.0;785.4840437041541;95.0;27;222;False
61275600-62915525_vt1.0;1129.2272922671682;98.0;1;222;False
42435644-593915202_vt1.0;880.9145571870766;102.0;1;223;False
42446668-593915274_vt2.0;361.6097275738617;47.0;122;223;False
42443804-561042200_vt2.0;766.7856996973272;78.0;38;231;False
42431563-42440966_vt1.0;610.4457486193414;0.0;157;235;False
4215909068-42443618_vt2.0;337.3127483501028;49.0;144;242;False
3569749123-4207912631_vt1.0;241.86720001668857;0.0;211;243;False
42430308-42443950_vt1.0;604.4753594705783;27.0;138;243;False
4215909068-42443618_vt1.0;338.95160260565433;53.0;143;244;False
42431563-42440966_vt2.0;608.9622297479799;0.0;161;245;False
3569749123-4207912631_vt2.0;236.17444612854553;0.0;214;246;False
42430308-593915305_vt1.0;1393.0712547318187;68.0;8;247;False
42435644-593915305_vt1.1;779.2681083121882;33.0;127;247;False
593915213-593915305_vt2.0;1196.6579405224302;93.0;5;253;False
42430308-593915305_vt2.0;1388.6551064776656;53.0;12;254;False
42430308-42443950_vt2.0;605.9180418621481;26.0;142;255;False
593915213-62915525_vt2.0;1015.0732388079216;99.0;18;256;False
593915267-62915525_vt2.0;1229.233027317331;96.0;4;264;False
593915267-62915525_vt1.0;1230.3167350358146;106.0;1;266;False
593915305-62915525_vt1.0;1468.7917475474505;93.0;1;268;False
42430308-593915274_vt1.0;1289.7061484903816;87.0;21;276;False
42424098-42449982_vt1.0;350.84930697744045;66.0;163;280;False
42435644-42437654_vt1.0;557.5654033016127;69.0;128;281;False
42443804-42443950_vt2.0;786.3566927691301;134.0;31;282;False
42435644-42437654_vt2.0;560.0875705401637;62.0;132;283;False
42424098-42449982_vt2.0;345.9212049224007;65.0;167;283;False
42435644-42437654_vt1.1;558.6389333626387;39.0;175;283;False
593915305-62915525_vt2.0;1468.0873622835618;86.0;4;283;False
593915213-593915274_vt2.0;1084.6014900303705;121.0;11;284;False
42430308-593915274_vt2.0;1288.1954064373522;86.0;25;287;False
42440472-42455963_vt1.0;353.5443907010452;42.0;196;288;False
42440472-42455963_vt2.0;348.2132276050131;37.0;200;291;False
42435644-593915274_vt1.1;808.6110708429018;66.0;124;295;False
42431563-4546351682_vt1.0;1011.011680898407;23.0;150;297;False
42430308-42435644_vt1.0;1158.1722579608602;113.0;28;299;False
4207932666-42453545_vt1.0;540.3241281702149;57.0;173;299;False
42449948-42453087_vt1.0;1022.9265085829722;53.0;114;299;False
42430308-593915202_vt1.0;1362.7749794588108;110.0;15;300;False
61275600-62915525_vt2.0;1126.3173914841354;147.0;5;301;False
42449948-42453087_vt2.0;1011.346828748419;48.0;118;304;False
42430308-593915202_vt2.0;1356.9714961296481;100.0;18;305;False
