veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;509.8365069170326;12.0;1;70;False
62915509-62915525_vt2.0;508.85453061516046;5.0;5;78;False
42435644-593915305_vt1.0;777.302312867093;0.0;15;93;False
42430308-42437654_vt1.0;343.87595070411663;12.0;35;94;False
593915267-593915274_vt1.0;736.0903982787693;0.0;14;96;False
42430308-42437654_vt2.0;341.36695856590455;11.0;39;99;False
5481838621-5481838629_vt1.0;229.89823122357018;21.0;46;103;False
5481838621-5481838629_vt2.0;230.2062413129418;19.0;47;108;False
593915267-593915305_vt1.0;842.8441590682762;11.0;7;108;False
42435644-593915274_vt1.0;805.2646987981472;4.0;8;112;False
42435644-593915202_vt1.0;885.8316798413996;11.0;1;117;False
42435644-593915274_vt2.0;808.497345235465;4.0;12;120;False
5458524666-5481838629_vt1.0;556.674960335029;21.0;34;122;False
42435644-593915202_vt2.0;883.5632715927768;5.0;5;123;False
5458524666-62915525_vt1.0;532.2234640764344;32.0;38;132;False
42435644-593915305_vt2.0;769.2161388059014;19.0;19;141;False
593915267-593915274_vt2.0;732.8751070768229;28.0;18;141;False
593915267-593915305_vt2.0;844.875494622361;19.0;11;142;False
42443804-42443950_vt1.0;787.5496747151134;24.0;28;145;False
593915213-62915525_vt1.0;1021.592665864636;19.0;14;149;False
42446668-593915202_vt1.0;440.0747082790303;8.0;93;159;False
5458524666-5481838629_vt2.0;557.7713370622923;44.0;35;161;False
42446668-593915202_vt2.0;435.07912065165726;5.0;97;164;False
5458524666-62915525_vt2.0;525.957448821504;49.0;41;166;False
42446668-593915274_vt1.0;365.7874423920073;22.0;100;167;False
42446668-593915305_vt1.0;323.9888028497536;23.0;104;172;False
42446668-593915305_vt2.0;314.0898017848278;21.0;106;173;False
42443804-561042200_vt1.0;769.3136287506476;46.0;34;175;False
61275600-62915525_vt1.0;1129.8058421074554;44.0;1;176;False
42435644-593915305_vt1.1;778.7628590926039;8.0;87;182;False
4215909068-42443618_vt2.0;335.5046306808861;0.0;139;183;False
42443804-561042200_vt2.0;769.5729837241395;40.0;38;186;False
593915213-593915305_vt1.0;1196.0403896522078;48.0;1;187;False
42435644-42437654_vt1.0;558.0707283887176;12.0;111;189;False
593915213-62915525_vt2.0;1017.3910774565516;34.0;18;189;False
593915267-62915525_vt1.0;1228.735941654289;45.0;1;191;False
42443804-42446977_vt1.0;685.9768786086918;34.0;69;192;False
42443804-42443950_vt2.0;786.0701147894702;50.0;31;192;False
42446668-593915274_vt2.0;357.39349161881296;41.0;102;197;False
593915267-62915525_vt2.0;1223.7552621111563;31.0;4;199;False
42435644-593915274_vt1.1;805.3699900107774;9.0;84;199;False
4215909068-42442961_vt1.0;528.4193266394043;13.0;124;208;False
42430308-42435644_vt1.0;1158.879871524221;27.0;28;209;False
4215909068-42424089_vt1.0;602.2406273410103;17.0;117;211;False
42430308-42443950_vt1.0;610.5995831653948;15.0;119;214;False
4215909068-42442961_vt2.0;523.9540124027116;7.0;128;215;False
42430308-42443950_vt2.0;601.6188907270102;8.0;123;217;False
4215909068-42424089_vt2.0;595.1842393414504;13.0;121;219;False
61275600-62915525_vt2.0;1123.4185676020768;63.0;5;220;False
5481838621-62915525_vt1.0;840.2363096356131;64.0;40;223;False
42424098-42449982_vt1.0;349.9646930137491;10.0;164;225;False
42431563-42440966_vt1.0;614.8839790257889;0.0;157;226;False
42424098-42449982_vt2.0;349.38851572212315;7.0;167;229;False
593915213-593915305_vt2.0;1193.9765649782642;63.0;5;231;False
42430308-593915305_vt1.0;1389.8445866040772;63.0;8;232;False
4215909068-42449982_vt1.0;631.1401852924994;45.0;110;233;False
593915305-62915525_vt1.0;1470.4784805321156;62.0;1;233;False
42435644-42437654_vt1.1;566.7227794258938;0.0;172;235;False
4215909068-42449982_vt2.0;625.9145902598127;35.0;114;236;False
42443804-42446977_vt2.0;686.3968304090788;59.0;72;237;False
3569749123-4207912631_vt1.0;244.44394003530033;0.0;211;238;False
42435644-42437654_vt2.0;561.1782467435834;41.0;115;238;False
593915213-593915274_vt1.0;1084.9426838997185;75.0;8;238;False
42440472-42455963_vt1.0;346.26407835583115;16.0;167;243;False
3569749123-4207912631_vt2.0;236.5869038929012;0.0;213;245;False
593915305-62915525_vt2.0;1461.2691799943598;41.0;4;245;False
42430308-593915305_vt2.0;1391.4068589754331;54.0;12;246;False
42449948-42455963_vt1.0;1205.2269709122995;39.0;69;247;False
42440472-42455963_vt2.0;349.3978011872433;13.0;170;249;False
42448390-42455963_vt1.0;514.9482052555992;71.0;87;249;False
4207932666-42453545_vt1.0;539.0549893639569;20.0;169;254;False
4215909068-42443618_vt1.1;342.32691432745736;8.0;203;254;False
42443804-42453087_vt1.0;1551.9121385235296;8.0;63;254;False
