veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;515.4727204171476;0.0;1;54;False
593915267-593915274_vt1.0;733.3819439080019;0.0;14;96;False
42430308-42437654_vt1.0;335.9752967012222;16.0;35;99;False
42430308-42437654_vt2.0;333.4522532183686;16.0;39;103;False
593915267-593915274_vt2.0;731.9177996011916;0.0;18;108;False
5481838621-5481838629_vt2.0;224.3217187723061;53.0;34;121;False
5481838621-5481838629_vt1.0;225.495914985377;52.0;33;123;False
62915509-62915525_vt2.0;511.40686534868087;52.0;5;128;False
42435644-593915305_vt1.0;775.5974907254719;48.0;15;149;False
593915267-593915305_vt1.0;841.0904819792167;40.0;7;152;False
42435644-593915305_vt2.0;774.7469195196105;32.0;19;153;False
5458524666-62915525_vt1.0;523.798884342526;56.0;32;153;False
593915267-593915305_vt2.0;846.0177981861342;27.0;11;156;False
42443804-561042200_vt1.0;772.8301378913859;23.0;35;156;False
5458524666-62915525_vt2.0;523.3913412047409;52.0;36;164;False
42443804-42443950_vt1.0;792.5774261067379;41.0;29;165;False
42443804-42443950_vt2.0;783.5316044043387;26.0;32;168;False
42443804-561042200_vt2.0;768.8476290220915;24.0;38;169;False
42435644-593915202_vt1.0;888.372782306697;68.0;1;178;False
42446668-593915305_vt1.0;318.555935758954;22.0;125;186;False
42446668-593915305_vt2.0;314.2747601115934;0.0;153;195;False
42435644-42437654_vt1.0;560.0716015986835;34.0;118;217;False
42435644-593915274_vt1.0;805.2863036318142;95.0;8;219;False
42435644-42437654_vt2.0;558.0310204433378;28.0;122;223;False
42446668-593915274_vt1.0;361.1430804647307;54.0;121;229;False
42431563-42440966_vt1.0;613.6983810236115;0.0;157;229;False
42448390-42455963_vt1.0;513.507329134098;78.0;88;233;False
42435644-593915305_vt1.1;774.832207976694;59.0;87;235;False
42446668-593915274_vt2.0;363.2501254967442;53.0;123;237;False
4207932666-42453545_vt1.0;536.289415641035;0.0;175;240;False
5481838621-62915525_vt1.0;838.4380165831955;116.0;28;244;False
42435644-593915274_vt2.0;801.9809898484627;113.0;12;247;False
5458524666-5481838629_vt1.0;563.6912705808063;141.0;28;248;False
42435644-593915274_vt1.1;812.3955540962224;65.0;84;250;False
42443804-561042200_vt1.1;771.3344439942915;20.0;136;250;False
4207932666-42453545_vt2.0;539.8462340393518;0.0;179;251;False
42435644-593915202_vt2.0;883.1888935354709;117.0;5;252;False
