veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;338.130090135334;6.0;35;89;False
42430308-42437654_vt2.0;340.65525930821343;5.0;39;94;False
5481838621-5481838629_vt1.0;230.13696129540233;23.0;65;119;False
5481838621-5481838629_vt2.0;224.818109179625;20.0;66;123;False
62915509-62915525_vt1.0;514.2003675436623;67.0;1;131;False
62915509-62915525_vt2.0;512.4287644914018;61.0;5;139;False
5458524666-62915525_vt1.0;532.0357173283094;59.0;26;149;False
5458524666-62915525_vt2.0;522.626686186584;22.0;68;159;False
42435644-593915305_vt1.0;774.9420661059521;61.0;15;169;False
42435644-593915305_vt2.0;770.793741156218;47.0;19;174;False
593915213-593915305_vt1.0;1202.6764011257842;51.0;1;181;False
593915267-593915274_vt1.0;737.494725365588;70.0;14;182;False
593915267-593915274_vt2.0;728.3590462966138;66.0;18;188;False
593915213-593915305_vt2.0;1196.6629163280784;37.0;5;198;False
593915267-593915305_vt1.0;850.2766501949782;92.0;7;199;False
593915213-593915274_vt1.0;1090.153955275863;58.0;8;202;False
593915267-593915305_vt2.0;840.7183534473685;83.0;11;209;False
42443804-42446977_vt1.0;688.1644139611078;50.0;69;211;False
593915213-593915274_vt2.0;1083.2129288885699;49.0;11;212;False
5458524666-5481838629_vt1.0;556.5437171150588;111.0;25;213;False
5458524666-5481838629_vt2.0;557.8615885886466;68.0;67;218;False
4215909068-42443618_vt1.0;341.2645434313763;25.0;151;222;False
42435644-593915274_vt1.0;806.1215253678961;109.0;8;227;False
4215909068-42443618_vt2.0;331.8173862144127;24.0;152;229;False
61275600-62915525_vt1.0;1127.2568900556344;102.0;1;235;False
42446668-593915305_vt1.0;315.2136775962062;55.0;137;236;False
42446668-593915202_vt1.0;436.4519646156753;52.0;123;237;False
42435644-593915274_vt2.0;806.9095585078657;96.0;12;237;False
42446668-593915305_vt2.0;314.98041057253477;54.0;138;238;False
42446668-593915274_vt1.0;363.0870981807066;60.0;130;239;False
42430308-42435644_vt1.0;1157.7626557565625;58.0;28;240;False
4215909068-42455963_vt1.0;489.1423063393586;29.0;145;240;False
4215909068-42424089_vt1.0;600.0026223271808;34.0;134;240;False
42446668-593915274_vt2.0;361.25500251563636;57.0;134;242;False
4215909068-42449982_vt1.0;636.6782819949384;42.0;127;244;False
42446668-593915202_vt2.0;431.2865306078982;55.0;127;247;False
42430308-42435644_vt2.0;1153.1875261751723;53.0;32;248;False
4215909068-42455963_vt2.0;489.07926823198994;27.0;146;248;False
42435644-593915202_vt1.0;884.3308845813018;128.0;1;248;False
4215909068-42424089_vt2.0;600.443196643755;30.0;138;249;False
4215909068-42449982_vt2.0;627.8058369674006;33.0;131;250;False
42443804-561042200_vt1.0;772.6928818723028;113.0;34;251;False
42443804-42443950_vt1.0;789.5196350932982;123.0;27;252;False
42435644-593915202_vt2.0;879.1475128821085;114.0;5;252;False
5481838621-62915525_vt1.0;838.3708610695219;89.0;59;252;False
42431563-42440966_vt1.0;617.0514247474798;22.0;152;254;False
5481838621-62915525_vt2.0;833.3116170931044;85.0;62;261;False
42443804-561042200_vt2.0;765.9983202817002;110.0;38;261;False
42431563-42440966_vt2.0;606.7737240184878;21.0;155;262;False
42443804-42443950_vt2.0;784.145708346057;116.0;31;263;False
61275600-62915525_vt2.0;1127.3169714151734;107.0;5;264;False
4215909068-42443618_vt1.1;335.4366935558039;0.0;228;266;False
42430308-42443950_vt1.0;608.4959823126889;59.0;140;274;False
42435644-593915305_vt1.2;772.6192945272084;19.0;167;274;False
42435644-593915305_vt1.1;780.8007402829926;96.0;87;274;False
42430308-42443950_vt2.0;601.4107937075423;48.0;144;277;False
42430308-593915305_vt1.0;1397.1124866015716;99.0;8;277;False
4215909068-42455963_vt1.1;495.69226300523314;0.0;227;278;False
42435644-593915274_vt1.1;814.0440954806493;98.0;84;280;False
3569749123-4207912631_vt1.0;247.24506434741755;38.0;208;281;False
42430308-593915305_vt2.0;1390.2635755235463;82.0;12;282;False
4207932666-42453545_vt1.0;543.3658609759997;47.0;175;282;False
42424098-42431656_vt1.0;1112.7276888168312;19.0;143;282;False
3569749123-4207912631_vt2.0;239.12321838213018;36.0;211;284;False
593915213-62915525_vt1.0;1026.226844747763;140.0;14;284;False
593915213-62915525_vt2.0;1020.1499531080982;125.0;18;291;False
42430308-42437654_vt1.1;340.4824538679328;0.0;256;292;False
593915267-62915525_vt1.0;1230.6574606721465;131.0;1;293;False
4215909068-42453087_vt2.0;936.7170946708504;51.0;124;294;False
593915267-62915525_vt2.0;1227.587676525646;119.0;4;296;False
4215909068-42453087_vt1.0;948.4679599575613;49.0;122;297;False
593915305-62915525_vt1.0;1467.3433367725188;118.0;1;298;False
593915305-62915525_vt2.0;1467.7695953111995;101.0;4;301;False
42435644-62915525_vt1.0;1752.679113477672;4.0;108;303;False
42424098-42449982_vt1.0;350.5444868476325;96.0;161;305;False
