veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;341.0420517034917;0.0;35;81;False
42430308-42437654_vt2.0;336.78723137247886;0.0;39;85;False
5481838621-5481838629_vt1.0;232.08724071274375;3.0;73;107;False
5481838621-5481838629_vt2.0;227.29027076903446;1.0;74;111;False
62915509-62915525_vt1.0;510.417105084974;53.0;1;116;False
62915509-62915525_vt2.0;505.4235652509295;47.0;5;123;False
5458524666-62915525_vt1.0;529.5515162921831;44.0;26;135;False
5458524666-5481838629_vt1.0;559.4183855649652;40.0;25;138;False
5458524666-5481838629_vt2.0;552.5910463190877;5.0;65;143;False
42435644-593915305_vt1.0;776.6783033377876;47.0;15;157;False
593915267-593915274_vt1.0;732.3209364743774;48.0;14;158;False
42435644-593915305_vt2.0;771.4468385373824;42.0;19;162;False
593915267-593915274_vt2.0;726.4693812302427;44.0;18;164;False
593915213-593915305_vt1.0;1198.8726026549898;36.0;1;172;False
593915213-62915525_vt1.0;1018.2073637252295;46.0;14;173;False
593915267-593915305_vt1.0;842.2812245973407;72.0;7;175;False
593915213-593915274_vt1.0;1090.54955683371;40.0;8;179;False
593915213-593915305_vt2.0;1195.7672754652053;27.0;5;180;False
593915267-593915305_vt2.0;840.8929953282966;60.0;11;186;False
42443804-42446977_vt1.0;686.6951854645752;31.0;68;191;False
42443804-42446977_vt2.0;683.7340882170582;25.0;71;191;False
42446668-593915202_vt1.0;441.7650510665571;41.0;113;205;False
42435644-593915274_vt1.0;811.4718263673828;92.0;8;208;False
42435644-593915202_vt1.0;879.6396311887853;99.0;1;209;False
42446668-593915305_vt1.0;323.32364714704755;45.0;126;212;False
42435644-593915274_vt2.0;803.4486115240861;78.0;12;217;False
42446668-593915202_vt2.0;436.2380838689046;41.0;117;219;False
42446668-593915305_vt2.0;319.12391962331753;45.0;127;220;False
42446668-593915274_vt1.0;368.0947443281725;49.0;120;220;False
42443804-561042200_vt1.0;767.8384386458557;80.0;34;220;False
42443804-42443950_vt1.0;787.7753306607672;96.0;27;222;False
42435644-593915202_vt2.0;877.9596614563394;91.0;5;223;False
42446668-593915274_vt2.0;361.9390742882964;48.0;123;223;False
61275600-62915525_vt1.0;1134.6716243519734;105.0;1;229;False
42443804-561042200_vt2.0;768.1206890139039;77.0;38;231;False
42431563-42440966_vt1.0;608.5339999919482;0.0;155;235;False
4215909068-42443618_vt1.0;340.28342063795947;47.0;146;237;False
42430308-42443950_vt1.0;608.1891450607064;25.0;143;242;False
42431563-42440966_vt2.0;610.2407909552749;0.0;158;246;False
42435644-593915305_vt1.1;774.3872578639684;34.0;126;247;False
42430308-593915305_vt1.0;1395.454960601891;72.0;8;247;False
3569749123-4207912631_vt1.0;246.87122257518854;3.0;211;248;False
3569749123-4207912631_vt2.0;238.12702822489507;0.0;214;251;False
42430308-593915305_vt2.0;1385.467823598192;52.0;12;254;False
42430308-42443950_vt2.0;602.1558330265204;25.0;147;256;False
593915213-62915525_vt2.0;1013.821822133538;100.0;18;256;False
593915267-62915525_vt2.0;1230.9142891494096;97.0;4;265;False
593915267-62915525_vt1.0;1232.4078838011728;106.0;1;267;False
593915305-62915525_vt1.0;1471.6803553418486;93.0;1;269;False
42435644-42437654_vt1.0;561.021791920687;67.0;134;281;False
42443804-42443950_vt2.0;781.9988226782874;133.0;31;282;False
593915305-62915525_vt2.0;1466.8721692260315;87.0;4;282;False
42430308-593915274_vt1.0;1291.0975574526665;92.0;21;282;False
42435644-42437654_vt2.0;561.5354994503463;57.0;138;283;False
42435644-42437654_vt1.1;559.0240747445508;27.0;192;283;False
42424098-42449982_vt2.0;348.08226978839264;58.0;168;286;False
42440472-42455963_vt1.0;352.5861454814307;44.0;194;288;False
42424098-42449982_vt1.0;350.4097473422762;62.0;164;288;False
593915213-593915274_vt2.0;1085.7210308182364;129.0;11;289;False
42430308-593915274_vt2.0;1283.1742683737384;89.0;25;292;False
42440472-42455963_vt2.0;345.3587195190711;39.0;198;293;False
4215909068-42455963_vt1.0;488.9114858311282;88.0;140;294;False
42435644-593915274_vt1.1;808.0764100563435;72.0;124;295;False
42431563-4546351682_vt1.0;1004.6543261091612;22.0;148;296;False
42430308-42435644_vt1.0;1154.3468450382904;116.0;28;299;False
4207932666-42453545_vt1.0;544.0225452278561;58.0;174;299;False
61275600-62915525_vt2.0;1127.3140255717672;146.0;5;301;False
42430308-593915202_vt1.0;1354.244287057273;109.0;15;302;False
42449948-42453087_vt1.0;1019.4975473539643;53.0;114;302;False
42431563-4546351682_vt2.0;999.4008265390137;13.0;152;303;False
4207932666-42453545_vt2.0;534.4530606718802;54.0;177;307;False
42430308-593915202_vt2.0;1352.385424766755;102.0;18;308;False
42430308-42435644_vt2.0;1154.4627400743868;112.0;32;308;False
42449948-42453087_vt2.0;1012.4152642082785;49.0;118;308;False
42435644-593915202_vt1.1;880.0662327443825;74.0;121;309;False
42443804-42453087_vt1.0;1557.4257407863813;64.0;62;313;False
42449948-42455963_vt1.0;1201.5791521486228;66.0;108;314;False
1283225231-4207815982_vt1.0;465.6308198522769;21.0;235;318;False
1283225231-4546351682_vt1.0;505.42569685749356;27.0;228;320;False
1283225231-4546351682_vt2.0;513.6211709773245;23.0;231;323;False
42449948-42455963_vt2.0;1201.9604531693096;54.0;111;325;False
42435644-42443950_vt1.0;1227.5939359652252;63.0;127;326;False
1283225231-4207815982_vt2.0;472.1399459878578;20.0;238;327;False
4215909068-42453087_vt1.0;939.2678530572606;91.0;118;330;False
42443804-593915202_vt1.0;2154.3065695562436;73.0;21;331;False
42424098-42431656_vt1.0;1114.448449508884;57.0;145;334;False
4215909068-42453087_vt2.0;937.8993793162007;89.0;120;335;False
42429980-42442961_vt1.0;905.9677482531216;35.0;197;339;False
42424098-42431656_vt2.0;1103.4635825840169;45.0;148;339;False
42430308-42443804_vt1.0;1090.6711681228867;74.0;137;342;False
42436527-42449982_vt1.0;276.7671081416573;118.0;180;345;False
42436527-42449982_vt2.0;272.9709830362507;116.0;183;349;False
42430308-42453545_vt2.0;2094.1583260298826;76.0;5;351;False
42446668-62915525_vt1.0;1314.5681740051155;115.0;65;351;False
42430308-42453545_vt1.0;2095.355718333543;86.0;1;353;False
42430736-42440966_vt1.0;1431.7435225131362;51.0;144;356;False
42430308-42443804_vt2.0;1081.2906502550177;66.0;140;361;False
42435644-42443950_vt2.0;1225.2039866317543;71.0;131;365;False
42446668-62915525_vt2.0;1308.4189419990905;112.0;69;365;False
42443804-593915202_vt2.0;2148.4436502239814;68.0;24;367;False
593915305-62915525_vt1.1;1467.3799361807855;49.0;121;367;False
42443804-62915525_vt1.0;2234.556672670874;100.0;29;369;False
42443804-42446977_vt1.1;687.5578004666706;63.0;212;371;False
42448390-42449982_vt1.0;1001.9959112285175;160.0;75;371;False
42443804-42453545_vt1.0;2251.460977213487;101.0;14;371;False
42429980-42449982_vt1.0;366.94859271028747;74.0;253;377;False
42429980-42449982_vt2.0;357.09758933891305;69.0;257;381;False
42429980-42447230_vt2.0;518.8506449203788;60.0;250;382;False
42448390-42449982_vt2.0;995.8719614944118;155.0;79;382;False
42443804-62915525_vt2.0;2236.0889616685017;65.0;32;382;False
42443804-42453087_vt2.0;1554.6114320258941;105.0;65;388;False
42446668-42453545_vt1.0;1340.2656094385454;112.0;106;389;False
4215909068-42424089_vt1.1;598.9853498001798;73.0;247;390;False
42431563-4872429939_vt1.0;1534.6360776778633;68.0;135;391;False
4546351682-5458524665_vt1.0;2447.1551659418683;73.0;32;393;False
4215909068-42449982_vt1.1;627.6382217801914;75.0;244;393;False
42446668-42453545_vt2.0;1339.2633612727373;92.0;110;398;False
42431563-4872429939_vt2.0;1532.621041543533;55.0;138;399;False
42424098-42447230_vt1.0;970.6304475897391;125.0;151;401;False
42429980-42447230_vt1.0;978.699673652125;50.0;226;401;False
42449948-561042200_vt1.0;1310.868068493171;136.0;95;401;False
42443804-42443950_vt1.1;791.8155991284502;102.0;193;402;False
42443804-561042200_vt1.1;772.1969980612331;99.0;196;403;False
4215909068-42447230_vt1.1;1244.5698267114192;21.0;238;404;False
4215909068-42424089_vt1.0;934.6348594797793;148.0;128;407;False
4215909068-42442961_vt1.0;857.6690732396492;138.0;135;408;False
42424098-42447230_vt2.0;971.2339415857762;126.0;155;410;False
42449948-561042200_vt2.0;1301.0630062300631;128.0;98;413;False
1283225231-4207815982_vt1.1;467.39429681533943;0.0;366;414;False
42435644-42443950_vt1.1;1226.0486244142735;88.0;189;415;False
42430308-561042200_vt1.0;1554.3207032150017;92.0;130;415;False
4215909068-42442961_vt2.0;858.9179391257065;133.0;137;416;False
5458524666-561042200_vt1.0;2435.903429369761;141.0;1;418;False
4215909068-42424089_vt2.0;933.1675169713604;143.0;132;420;False
5481838621-561042200_vt1.0;2727.941650955324;98.0;1;420;False
42446668-5458524665_vt1.0;1295.2673325645824;142.0;99;421;False
42440472-42453087_vt1.0;779.1163885322013;125.0;188;421;False
42443804-5458524665_vt1.0;2215.720008170598;138.0;36;422;False
1283225231-42449982_vt1.0;1434.722814623243;50.0;209;423;False
42446668-5458524665_vt2.0;1294.1857173787794;147.0;103;425;False
4207932666-5481838629_vt1.0;1569.1528049954761;97.0;135;425;False
42430308-42437654_vt1.1;336.65387684830057;8.0;376;426;False
42440472-42453087_vt2.0;774.6163133212879;115.0;191;426;False
42435644-593915305_vt1.2;778.2571449046852;86.0;247;427;False
42429980-42431656_vt2.0;654.2295030752471;89.0;246;427;False
3569749123-3569749127_vt1.0;913.97617997379;96.0;198;428;False
42443804-593915305_vt1.0;2504.863161700867;148.0;1;428;False
42448390-42453087_vt1.0;1702.1174083347641;130.0;82;428;False
42429980-42431656_vt1.0;964.7776741428438;89.0;203;429;False
5458524666-593915305_vt1.0;2057.9977293505763;175.0;8;430;False
4917049626-561042200_vt1.0;1618.7678593072337;170.0;83;431;False
42448390-42453087_vt2.0;1701.662618294828;106.0;86;431;False
1283225231-42431656_vt1.0;1595.4061210129669;70.0;184;431;False
42435644-42443804_vt1.0;1712.8657790680732;127.0;114;432;False
5481838621-62915525_vt1.0;1938.922157243896;147.0;67;432;False
42443804-4599130022_vt1.0;2478.4431318456714;147.0;15;432;False
3569749123-3569749127_vt2.0;912.0992810717694;81.0;202;433;False
1283225231-42430722_vt1.0;1570.884089922912;70.0;190;433;False
42435644-4599130022_vt1.0;2012.6133228045182;143.0;62;434;False
42446668-4872429939_vt1.0;1727.7308783312512;170.0;55;435;False
4215909068-42455963_vt2.0;1564.6257239628064;81.0;143;435;False
42429980-42442961_vt2.0;907.8032075879124;101.0;200;435;False
42435644-42453545_vt1.0;1627.2546418116788;127.0;120;435;False
42446668-4599130022_vt1.0;1570.6566053900513;185.0;61;436;False
1283225231-42440966_vt1.0;1150.2873030202825;75.0;222;437;False
5481838621-62915525_vt2.0;1934.0531482427166;116.0;70;439;False
5458524666-62915525_vt2.0;1622.548123076518;158.0;66;442;False
42435644-62915525_vt1.0;1751.866874103518;138.0;76;444;False
1283225231-42440966_vt2.0;1149.2002793870752;71.0;225;445;False
1283225231-42430722_vt2.0;1569.9596337621986;50.0;193;448;False
42443804-593915274_vt1.0;2386.3170374673014;165.0;8;448;False
42443804-5458524665_vt2.0;2209.9405072550458;120.0;39;449;False
42446668-4599130022_vt2.0;1572.5126789821957;163.0;63;450;False
42448390-42455963_vt1.0;1258.6508489977464;190.0;89;451;False
42443804-4872429939_vt1.0;2642.8559622845246;149.0;8;452;False
42431563-4599130022_vt1.0;1711.87593825579;118.0;129;453;False
42446668-4872429939_vt2.0;1732.3552914483625;173.0;58;455;False
42430736-42440966_vt2.0;1422.2175701395042;117.0;148;456;False
5458524666-593915274_vt2.0;1936.6529531418232;171.0;19;458;False
42448390-42455963_vt2.0;1252.726776201728;185.0;93;460;False
1283225231-42447230_vt1.0;1458.9981823630003;90.0;203;461;False
42431563-42446977_vt1.0;2802.6739374386652;122.0;20;461;False
42443804-4546351682_vt1.0;2350.1792403046047;166.0;22;461;False
42435644-42437654_vt1.2;559.6063964005415;84.0;307;461;False
4215909068-42449982_vt1.0;969.8367296807561;197.0;123;461;False
42443804-593915274_vt2.0;2381.0462983892626;128.0;11;461;False
42435644-42446977_vt2.0;2405.3130661051205;103.0;46;462;False
4215909068-42440966_vt1.0;2440.1471108233254;112.0;76;462;False
5481838621-5481838629_vt1.1;232.49758594366637;53.0;376;463;False
1283225231-42424089_vt1.0;1420.7534100876264;75.0;216;463;False
42443804-4872429939_vt2.0;2649.3269232635594;109.0;11;466;False
42431563-4599130022_vt2.0;1702.2094775960074;113.0;132;466;False
42431563-5458524665_vt1.0;1735.677027736231;140.0;122;467;False
3569749143-42453087_vt1.0;207.1211089033676;9.0;430;468;False
42443804-5481838629_vt1.0;2710.749160540634;179.0;1;471;False
4215909068-42449982_vt2.0;966.2433173434964;195.0;125;472;False
4215909068-42442961_vt1.2;519.9895128943837;0.0;415;472;False
42443804-42453545_vt2.0;2249.3318945962865;157.0;18;473;False
3569749143-42453087_vt2.0;204.49270125356588;6.0;434;473;False
42435644-593915274_vt1.2;807.3010220365601;128.0;244;474;False
42446668-5481838629_vt1.0;1801.9693363488186;206.0;48;475;False
3874681649-4599130022_vt1.0;432.6530434873496;61.0;355;475;False
3569749123-42453087_vt1.0;1366.096390730038;103.0;192;475;False
3874681649-5458524665_vt1.0;470.73914865305363;68.0;340;476;False
42440472-42449982_vt1.0;1434.7383039803137;150.0;161;476;False
42435644-42453545_vt2.0;1624.7522437372363;134.0;124;476;False
62915509-62915525_vt1.1;517.8402576983959;53.0;361;476;False
3874681649-4872429939_vt1.0;445.1427018926946;65.0;348;477;False
4546351682-4872429939_vt1.1;2231.6563192197937;32.0;202;478;False
42435644-593915202_vt1.2;879.9705050577703;133.0;241;479;False
4207932666-42430722_vt1.0;1611.0864360514088;147.0;129;479;False
42443804-5481838629_vt2.0;2711.9700965980205;123.0;4;479;False
3569749123-42453087_vt2.0;1357.055956142222;92.0;195;479;False
3874681649-4599130022_vt2.0;421.59721688198056;59.0;359;480;False
3874681649-5481838629_vt1.0;522.8832412319431;117.0;290;482;False
42446668-593915305_vt1.1;316.29993129229257;37.0;406;483;False
3569749143-42455963_vt1.0;384.3155790470271;14.0;424;483;False
42430736-4872429939_vt1.0;1642.8435505708994;123.0;137;483;False
4546351682-4599130022_vt1.0;2405.8052327211053;154.0;36;483;False
42440472-42446977_vt1.0;1264.9937038825724;140.0;182;484;False
42443804-42447230_vt1.0;1988.525972375485;217.0;43;484;False
42436527-42447230_vt1.0;898.2601463894474;188.0;173;484;False
42446668-593915274_vt1.1;361.82859947693464;37.0;403;486;False
3874681649-5481838629_vt2.0;515.1154343172599;114.0;294;487;False
4215909068-42443618_vt1.2;334.46783405287533;22.0;419;487;False
3874681649-4207932666_vt1.0;850.306036096862;96.0;276;488;False
42448390-42455963_vt1.1;522.7084747794838;16.0;400;489;False
3874681649-4872429939_vt2.0;436.0283439119727;64.0;352;489;False
42446668-593915202_vt1.1;433.02930689683967;41.0;400;491;False
42440472-42446977_vt2.0;1265.3079629078798;129.0;185;491;False
4546351682-5458524665_vt2.0;2440.824037642548;126.0;33;492;False
3569749123-42443950_vt1.0;1677.9431695144574;153.0;151;492;False
42440472-42447230_vt1.0;2058.2068348634075;80.0;154;492;False
5458524666-62915525_vt1.1;532.1465662556304;54.0;374;492;False
42436527-42447230_vt2.0;891.8928228001462;184.0;177;493;False
42430308-42453087_vt1.0;2666.9555508515023;128.0;55;493;False
4215909068-42447230_vt1.0;1592.1088833031258;180.0;112;494;False
5458524666-5481838629_vt1.1;557.0963190048036;56.0;373;494;False
42431563-42440966_vt1.1;614.382657439701;0.0;429;495;False
3874681649-4207932666_vt2.0;845.3895433051177;92.0;280;496;False
4546351682-4599130022_vt1.1;2391.205628635438;25.0;199;496;False
42455662-4546351682_vt1.0;2143.7662502027733;182.0;62;500;False
4215909068-4546351682_vt1.0;1809.6895635170806;213.0;84;501;False
4215909068-42455963_vt1.2;491.9683004818845;24.0;418;502;False
1283225231-42443804_vt1.0;2188.7956954977417;139.0;119;506;False
3874681649-62915525_vt1.0;799.8324198525145;124.0;283;506;False
42436527-42449982_vt1.1;278.88599950517005;46.0;424;509;False
42435644-42443804_vt2.0;1707.9847173604912;169.0;117;509;False
42430308-42430722_vt1.0;2751.7901161180935;164.0;40;509;False
5458524666-561042200_vt2.0;2430.461857482599;182.0;5;509;False
4546351682-593915202_vt1.0;2879.3732617505775;176.0;14;510;False
4215909068-42443804_vt1.0;2303.445673889442;141.0;81;510;False
42430736-561042200_vt1.0;2981.8964199610746;140.0;20;511;False
42430736-42453087_vt1.0;3183.8742803371492;171.0;1;511;False
42443804-42455963_vt1.0;1915.663964493282;215.0;55;512;False
3569749123-4207912631_vt1.1;244.1787961199921;25.0;454;512;False
42431563-5458524665_vt2.0;1744.2069690700387;152.0;126;512;False
42435644-5458524665_vt2.0;1721.3190795627377;171.0;111;512;False
42443804-42453087_vt1.1;1571.2831784449213;106.0;208;513;False
4215909068-42431656_vt1.1;1391.4302842169816;122.0;235;513;False
42430308-42443950_vt1.1;610.0266844574337;31.0;415;514;False
5481838621-561042200_vt2.0;2717.0725189397845;143.0;5;514;False
42449948-5481838629_vt1.0;2972.3779156147034;185.0;15;515;False
4215909068-42431656_vt1.0;1726.8572942624512;192.0;106;516;False
1283225231-42449982_vt2.0;1433.632186433352;106.0;212;516;False
42435644-593915305_vt1.3;780.1282057666319;60.0;367;517;False
4546351682-561042200_vt1.0;2502.420161436955;180.0;27;517;False
593915267-593915274_vt1.1;732.5852824309214;64.0;367;518;False
4207932666-5458524665_vt1.1;1054.3027166875193;96.0;256;519;False
5481838621-593915305_vt1.0;2365.5372732992973;213.0;8;519;False
42430308-561042200_vt2.0;1553.628282430515;169.0;134;519;False
4207932666-62915525_vt1.1;1060.4512184858338;98.0;253;520;False
4207932666-42435644_vt1.0;1977.5752395796017;140.0;122;521;False
4207932666-593915305_vt1.0;1872.3494959428112;160.0;108;521;False
42431563-561042200_vt1.0;2868.3329905552555;179.0;14;521;False
42443804-593915305_vt2.0;2498.1820806037895;181.0;5;522;False
4546351682-4872429939_vt1.0;2250.9907381387825;165.0;50;523;False
4215909068-42430722_vt1.0;2844.0129918828447;137.0;60;524;False
3569749123-561042200_vt1.0;1669.9111684197148;144.0;165;524;False
42431563-42453545_vt1.0;2274.5408092475927;163.0;102;525;False
3569749123-561042200_vt2.0;1659.3365959996047;126.0;169;526;False
4215909068-42443618_vt2.0;1410.3164810492494;187.0;147;526;False
1283225231-42431656_vt2.0;1601.5350175190395;130.0;187;526;False
42443804-4599130022_vt2.0;2484.9987032522367;181.0;18;526;False
3569749143-42443618_vt1.0;1428.610411219246;25.0;344;528;False
42435644-4872429939_vt1.0;2178.369583628678;202.0;58;529;False
42435644-4599130022_vt2.0;2014.3692102089167;184.0;66;529;False
3569749143-42443618_vt2.0;1431.098679617957;1.0;347;531;False
1283225231-5458524665_vt1.0;2286.4412315645386;173.0;100;532;False
42449948-5458524665_vt1.0;2442.751883600575;173.0;51;532;False
42430308-4872429939_vt1.0;2645.2977757945723;147.0;66;533;False
42440472-42443618_vt1.0;1397.7105157948695;183.0;168;533;False
42431563-42453087_vt1.0;3071.429799868727;204.0;1;533;False
4546351682-5481838629_vt1.1;2003.5293419642323;94.0;203;535;False
593915267-593915305_vt1.1;842.0583534725411;72.0;364;535;False
3874681649-42440966_vt2.0;2069.7367295047734;80.0;188;536;False
