veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;508.1377297304068;21.0;1;85;False
62915509-62915525_vt2.0;511.12600337980984;14.0;5;93;False
42430308-42437654_vt1.0;337.15685884312177;25.0;35;106;False
5458524666-62915525_vt1.0;523.191478570303;17.0;26;107;False
42435644-593915305_vt1.0;773.1493681886086;4.0;15;109;False
42430308-42437654_vt2.0;335.1136518866815;23.0;39;110;False
593915267-593915274_vt1.0;732.1175611565935;7.0;14;113;False
42435644-593915305_vt2.0;771.2835130594591;0.0;19;115;False
593915267-593915274_vt2.0;729.2099494757788;3.0;18;120;False
593915267-593915305_vt1.0;844.0846602932685;25.0;7;130;False
5481838621-5481838629_vt1.0;234.90242241730743;50.0;50;134;False
5481838621-5481838629_vt2.0;225.5956148339442;46.0;51;138;False
5458524666-5481838629_vt1.0;555.9406101468263;38.0;25;140;False
42435644-593915274_vt1.0;811.7512142678152;23.0;8;140;False
42435644-593915274_vt2.0;803.2780864219551;24.0;12;147;False
42435644-593915202_vt1.0;887.1791483119428;38.0;1;150;False
42446668-593915305_vt1.0;320.05507231855694;3.0;106;154;False
42435644-593915202_vt2.0;879.7086377465769;26.0;5;155;False
42443804-561042200_vt1.0;772.279004651903;27.0;34;160;False
42446668-593915274_vt1.0;365.23232954802506;8.0;102;163;False
42446668-593915305_vt2.0;312.3577670858516;1.0;122;165;False
42435644-593915305_vt1.1;777.6869376599342;0.0;87;165;False
593915213-593915305_vt1.0;1202.6845192973287;31.0;1;166;False
42446668-593915274_vt2.0;359.7082388810156;13.0;103;170;False
593915267-593915305_vt2.0;843.8248350384279;43.0;11;171;False
42430308-593915305_vt1.0;1392.889182314279;9.0;8;171;False
42443804-561042200_vt2.0;770.4264718458661;23.0;38;171;False
593915213-62915525_vt1.0;1020.9193119754177;38.0;14;176;False
42430308-42443950_vt1.0;604.7836018832962;0.0;114;177;False
593915213-62915525_vt2.0;1019.7324382100899;28.0;18;186;False
42443804-42446977_vt1.0;680.4314922796029;15.0;69;187;False
593915267-62915525_vt1.0;1235.6088790391123;52.0;1;189;False
42435644-42437654_vt1.0;562.4466459308409;8.0;110;191;False
42443804-42443950_vt1.0;788.4886537750348;68.0;27;191;False
42443804-42443950_vt2.0;782.3597443371873;49.0;31;192;False
42435644-42437654_vt2.0;559.3782456355838;0.0;113;192;False
4215909068-42443618_vt1.0;343.0718698948942;10.0;146;200;False
42446668-593915202_vt1.0;436.42679745978165;38.0;96;202;False
42435644-593915274_vt1.1;806.2029229938198;27.0;84;204;False
5458524666-5481838629_vt2.0;556.9526597615452;77.0;47;206;False
61275600-62915525_vt1.0;1130.0012530995634;74.0;1;206;False
42446668-593915202_vt2.0;433.7215519159168;36.0;99;207;False
4215909068-42443618_vt2.0;334.7106397706734;8.0;148;207;False
4215909068-42442961_vt1.0;529.7924000016754;3.0;135;208;False
4215909068-42424089_vt1.0;599.5493081201364;6.0;128;210;False
42435644-593915202_vt1.1;885.0802446372147;27.0;81;210;False
42449948-42453087_vt1.0;1013.5442530365808;2.0;92;210;False
5481838621-62915525_vt1.0;831.2662772457483;67.0;44;213;False
4215909068-42442961_vt2.0;525.3432863356937;2.0;139;215;False
4215909068-42455963_vt1.0;493.6274432638876;11.0;142;217;False
4215909068-42455963_vt2.0;490.7653482996997;11.0;143;219;False
4215909068-42424089_vt2.0;596.6864022835243;3.0;132;219;False
42430308-42443950_vt2.0;602.9398503111764;25.0;118;222;False
61275600-62915525_vt2.0;1130.1513130801375;63.0;5;223;False
42431563-42440966_vt1.0;611.4532644905255;0.0;159;226;False
5481838621-62915525_vt2.0;827.7330280950637;66.0;47;230;False
42443804-42446977_vt2.0;682.5108347372046;42.0;72;231;False
593915213-593915274_vt2.0;1083.496712598068;59.0;11;234;False
593915213-593915274_vt1.0;1084.2534117484506;71.0;8;236;False
593915267-62915525_vt2.0;1230.3213327021483;69.0;4;243;False
593915213-593915305_vt2.0;1193.1559580274495;79.0;5;244;False
593915305-62915525_vt1.0;1468.6072888504873;68.0;1;245;False
42430308-593915305_vt2.0;1386.3278326854936;52.0;12;247;False
42431563-4546351682_vt1.0;696.601798283619;14.0;152;248;False
4215909068-42449982_vt1.0;635.5451420163686;38.0;120;249;False
42431563-4546351682_vt2.0;694.3453451084524;7.0;156;252;False
4215909068-42443618_vt1.1;335.2914848990497;0.0;216;253;False
4215909068-42449982_vt2.0;624.7735966246811;30.0;124;254;False
42430308-593915202_vt1.0;1355.108955869039;52.0;15;256;False
42449948-42455963_vt1.0;1202.949836236161;27.0;85;258;False
42449948-42453087_vt2.0;1013.658775613439;23.0;93;258;False
42430308-593915202_vt2.0;1350.4004599957318;50.0;18;261;False
42440472-42455963_vt2.0;344.20490278588085;24.0;183;261;False
3569749123-4207912631_vt1.0;245.10082788397426;31.0;207;269;False
42430308-42435644_vt1.0;1154.7992164716998;94.0;28;269;False
42431563-42440966_vt2.0;607.203081373119;26.0;163;269;False
4207932666-42453545_vt1.0;542.370301477539;27.0;179;269;False
4215909068-42449982_vt1.1;628.828825181947;1.0;204;273;False
3569749123-4207912631_vt2.0;237.01570468978056;29.0;209;274;False
42448390-42455963_vt2.0;514.7415637057596;86.0;93;275;False
4207932666-42453545_vt2.0;538.9750716455432;21.0;183;277;False
42430308-42435644_vt2.0;1158.4210709335482;85.0;32;278;False
42443804-561042200_vt1.1;771.1895425178026;44.0;136;281;False
