veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;339.461930755841;0.0;35;75;False
42430308-42437654_vt2.0;336.89588889509906;0.0;38;81;False
62915509-62915525_vt1.0;509.54795715418584;37.0;1;101;False
62915509-62915525_vt2.0;510.08194594640315;32.0;5;109;False
5458524666-62915525_vt1.0;525.8739538603363;30.0;26;123;False
42435644-593915305_vt1.0;776.271347419535;33.0;15;135;False
593915267-593915274_vt1.0;731.1319946852303;24.0;14;135;False
42435644-593915305_vt2.0;773.0587671412281;20.0;19;140;False
593915267-593915274_vt2.0;725.1055386452038;20.0;18;141;False
593915213-593915305_vt1.0;1200.7085649344633;21.0;1;151;False
593915267-593915305_vt1.0;846.8016991025232;49.0;7;154;False
5481838621-5481838629_vt1.0;228.66386483311152;63.0;66;163;False
593915267-593915305_vt2.0;842.7527600594863;39.0;11;165;False
5481838621-5481838629_vt2.0;226.09701653503905;60.0;67;168;False
5458524666-5481838629_vt1.0;555.3126345696164;72.0;25;170;False
5458524666-5481838629_vt2.0;552.3961124729235;44.0;56;176;False
42435644-593915274_vt1.0;812.6781190983249;47.0;8;180;False
42435644-593915202_vt1.0;888.4807075948029;69.0;1;183;False
42435644-593915274_vt2.0;805.66768394734;45.0;12;187;False
42443804-561042200_vt1.0;770.3403159775902;51.0;34;190;False
42435644-593915202_vt2.0;880.8619392239393;55.0;5;191;False
42446668-593915305_vt1.0;315.98103353069496;30.0;116;191;False
42446668-593915274_vt1.0;365.09185727662657;31.0;112;192;False
42446668-593915305_vt2.0;316.9630459206901;30.0;117;193;False
42446668-593915274_vt2.0;359.13687695447044;29.0;114;199;False
42443804-561042200_vt2.0;766.6125829572886;45.0;38;201;False
42430308-593915305_vt1.0;1394.8751571289117;31.0;8;210;False
42435644-593915305_vt1.1;772.1962157531968;35.0;86;210;False
593915213-62915525_vt1.0;1017.3096881655991;75.0;14;213;False
42448390-42453087_vt1.0;967.3357118710244;25.0;82;215;False
42430308-42443950_vt2.0;602.4369464342817;3.0;132;216;False
42430308-42443950_vt1.0;603.6943449402106;5.0;126;218;False
593915213-62915525_vt2.0;1021.4744646010702;60.0;18;221;False
593915267-62915525_vt1.0;1232.528891610792;82.0;1;223;False
42443804-42446977_vt1.0;856.3897091743008;44.0;71;235;False
42431563-4546351682_vt1.0;701.7523294505615;0.0;147;236;False
42424098-42449982_vt1.0;356.87670050239717;12.0;165;236;False
42435644-42437654_vt1.0;562.6343978291255;40.0;115;236;False
42443804-42443950_vt1.0;789.3445487554919;103.0;27;236;False
593915267-62915525_vt2.0;1231.0003793949113;70.0;4;236;False
42443804-42443950_vt2.0;782.7072702051435;85.0;31;237;False
42435644-42437654_vt2.0;554.0436309419267;31.0;118;237;False
593915305-62915525_vt1.0;1469.385148896564;62.0;1;238;False
42431563-4546351682_vt2.0;691.1000198878294;0.0;151;239;False
42424098-42449982_vt2.0;350.0304559842515;10.0;169;239;False
42446668-593915202_vt2.0;430.58692702423565;69.0;109;242;False
42446668-593915202_vt1.0;439.11733415526186;71.0;105;243;False
42435644-593915274_vt1.1;806.1540269364968;64.0;83;249;False
61275600-62915525_vt1.0;1131.5077959235048;126.0;1;251;False
4215909068-42443618_vt1.1;342.2766315552018;0.0;213;251;False
4215909068-42442961_vt1.0;527.1123634688465;54.0;126;253;False
42431563-42440966_vt1.0;614.6174066336525;27.0;154;254;False
42430308-42435644_vt1.0;1161.2056501281095;74.0;28;255;False
4215909068-42424089_vt1.0;596.5961265592099;61.0;119;255;False
3569749123-4207912631_vt1.0;240.94315719975822;14.0;205;256;False
3569749123-4207912631_vt2.0;236.32813119313104;13.0;209;259;False
4215909068-42442961_vt2.0;521.6981008616475;53.0;130;260;False
42431563-42440966_vt2.0;608.4754271038792;25.0;157;262;False
42435644-593915202_vt1.1;885.0053665642565;69.0;81;263;False
42430308-42435644_vt2.0;1158.9226540637671;68.0;32;263;False
4215909068-42424089_vt2.0;597.9570587333476;57.0;123;264;False
4215909068-42449982_vt2.0;627.8005907619465;64.0;116;265;False
42449948-42455963_vt1.0;1202.065558200952;39.0;98;266;False
4207932666-42453545_vt1.0;545.405051861494;33.0;177;271;False
61275600-62915525_vt2.0;1127.5377112115634;119.0;5;276;False
4207932666-42453545_vt2.0;537.2743979062664;29.0;181;280;False
42448390-42453087_vt2.0;962.1188958166855;61.0;86;280;False
42435644-593915305_vt1.2;771.9196616030854;29.0;167;284;False
42430308-593915305_vt2.0;1390.768314286527;89.0;12;289;False
593915213-593915274_vt2.0;1077.9836180432785;115.0;11;289;False
1283225231-4546351682_vt1.0;510.2261233028538;0.0;235;290;False
42430308-42437654_vt1.1;346.4321053433856;0.0;256;292;False
593915213-593915305_vt2.0;1193.4133236127595;120.0;5;292;False
593915213-593915274_vt1.0;1090.2063133797237;126.0;8;292;False
3569749123-42446977_vt1.0;648.296627643956;16.0;198;293;False
593915305-62915525_vt2.0;1468.0008685272142;88.0;4;294;False
42430308-593915274_vt1.0;1289.0231226751448;93.0;21;294;False
4215909068-42442961_vt1.1;529.5486448532861;25.0;209;297;False
42430308-593915274_vt2.0;1283.3421610423884;92.0;25;301;False
42435644-42443950_vt1.0;1226.5102719455292;48.0;108;303;False
3569749123-42446977_vt2.0;650.812622666362;15.0;202;304;False
42443804-593915202_vt1.0;2153.7414165073506;48.0;21;304;False
42443804-42446977_vt1.1;686.4612672755519;67.0;151;311;False
42435644-42437654_vt1.1;558.7038613126795;36.0;188;311;False
42443804-42443950_vt1.1;787.7846465099232;87.0;133;311;False
42429980-42449982_vt1.0;359.4837133030398;33.0;231;313;False
42443804-62915525_vt1.0;2229.6884542727157;49.0;29;314;False
5481838621-5481838629_vt1.1;233.66164451898425;23.0;256;317;False
5481838621-62915525_vt1.0;1936.3543545286457;48.0;59;317;False
