veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42435644-593915305_vt1.0;781.505996493825;0.0;14;92;False
5481838621-5481838629_vt1.0;228.7822145880116;36.0;34;100;False
42430308-42437654_vt1.0;344.8121224141723;25.0;36;108;False
42430308-42437654_vt2.0;338.5527993706757;24.0;40;112;False
42435644-593915305_vt2.0;774.1438461563084;0.0;17;113;False
42435644-593915274_vt1.0;811.8135025302568;20.0;8;114;False
5481838621-5481838629_vt2.0;222.58621277211097;0.0;84;115;False
62915509-62915525_vt1.0;514.8337325357478;58.0;1;121;False
42435644-593915274_vt2.0;806.326098970998;4.0;11;126;False
62915509-62915525_vt2.0;512.1356390372422;51.0;5;129;False
5458524666-62915525_vt1.0;531.3225520763222;41.0;32;132;False
5458524666-62915525_vt2.0;520.0486411456867;36.0;35;140;False
593915267-593915274_vt2.0;732.9270349085787;30.0;18;151;False
593915267-593915274_vt1.0;733.5450404514442;37.0;14;153;False
593915213-62915525_vt1.0;1022.8359201498697;60.0;15;191;False
42435644-593915202_vt1.0;881.6549702339505;75.0;1;192;False
42435644-593915202_vt2.0;877.8753505816323;66.0;5;197;False
42446668-593915274_vt1.0;362.9047211719351;29.0;124;200;False
593915213-62915525_vt2.0;1019.3991495526861;51.0;19;205;False
42446668-593915274_vt2.0;358.3714701227347;27.0;127;207;False
42435644-593915305_vt1.1;773.3989095337465;34.0;87;210;False
593915267-593915305_vt1.0;844.6676783440894;105.0;7;211;False
42443804-42443950_vt1.0;785.6287527248634;88.0;28;213;False
42443804-561042200_vt1.0;774.5637884946918;81.0;35;214;False
593915267-593915305_vt2.0;844.5986216109342;90.0;11;216;False
42443804-42443950_vt2.0;781.6198038685402;72.0;32;218;False
42446668-593915305_vt1.0;319.364164225034;49.0;130;222;False
42446668-593915305_vt2.0;320.01836990125446;48.0;131;224;False
4215909068-42449982_vt1.0;627.5531056807938;51.0;112;235;False
593915213-593915274_vt1.0;1079.9396146084107;87.0;8;245;False
42424098-42449982_vt1.0;353.9655652349428;46.0;162;250;False
593915213-593915274_vt2.0;1081.064127507157;83.0;12;253;False
5458524666-5481838629_vt1.0;560.4437268942056;140.0;28;254;False
42424098-42449982_vt2.0;347.61750748156055;40.0;166;255;False
42448390-42455963_vt1.0;516.7113107491384;92.0;86;255;False
593915213-593915305_vt1.0;1198.6283800526285;117.0;1;256;False
42431563-42440966_vt1.0;614.5201808006445;28.0;155;257;False
5458524666-5481838629_vt2.0;556.6365960490593;142.0;29;258;False
4215909068-42442961_vt1.0;524.6120549811022;65.0;124;260;False
42448390-42455963_vt2.0;510.4122151609098;89.0;90;262;False
42435644-593915305_vt1.2;772.6783280198374;12.0;167;262;False
42430308-593915305_vt1.0;1389.6746741233126;85.0;8;264;False
593915213-593915305_vt2.0;1194.2378550361436;99.0;5;265;False
42430308-593915305_vt2.0;1392.1796553735833;69.0;12;266;False
42431563-42440966_vt2.0;611.4909618612471;26.0;159;266;False
4215909068-42442961_vt2.0;522.94178950012;64.0;127;267;False
3569749123-4207912631_vt1.0;247.6670022588685;30.0;209;270;False
42446668-593915202_vt1.0;432.5468153417708;89.0;119;270;False
42430308-42443950_vt1.0;600.990692949764;52.0;144;271;False
4207932666-42453545_vt1.0;541.5569910639722;38.0;171;271;False
42443804-42446977_vt1.0;684.0910945943151;111.0;69;272;False
3569749123-4207912631_vt2.0;238.7062573371786;27.0;213;275;False
42446668-593915202_vt2.0;436.43710230314184;83.0;121;276;False
42443804-561042200_vt2.0;765.561096654785;122.0;39;276;False
4207932666-42453545_vt2.0;539.902459459563;34.0;175;281;False
5481838621-5481838629_vt1.1;225.99677412756688;0.0;256;282;False
593915267-62915525_vt1.0;1233.3767015782869;134.0;1;282;False
42435644-593915274_vt1.1;811.0934551080708;94.0;84;283;False
42430308-42443950_vt2.0;602.2331354764941;47.0;148;284;False
42435644-593915274_vt1.2;809.2205930560581;28.0;164;285;False
42431563-4546351682_vt1.0;695.971978659177;45.0;149;290;False
42430308-42437654_vt1.1;341.9933114088275;1.0;256;293;False
42436527-42449982_vt1.0;277.5150768795745;45.0;217;304;False
4215909068-42424089_vt1.0;600.8978929822354;109.0;118;305;False
42436527-42449982_vt2.0;272.6272861572441;44.0;220;308;False
42430308-42435644_vt1.0;1159.850073080353;131.0;29;309;False
3569749123-42446977_vt1.0;650.7645221425416;33.0;203;309;False
4215909068-42424089_vt2.0;598.5575315183157;103.0;121;312;False
42430308-42435644_vt2.0;1150.878745992122;121.0;33;319;False
42429980-42449982_vt1.0;362.33183368324586;41.0;233;320;False
42446668-593915305_vt1.1;319.6812851479092;0.0;282;325;False
42448390-42449982_vt1.0;992.3111505208169;112.0;73;325;False
42455662-4546351682_vt1.0;1565.678531521842;78.0;68;326;False
4215909068-42449982_vt2.0;624.5561077002722;118.0;115;326;False
42440472-42453087_vt1.0;775.7986058528054;59.0;170;326;False
42455662-4546351682_vt2.0;1559.6868578535807;50.0;72;328;False
42430308-593915274_vt1.0;1285.84662616439;128.0;22;328;False
42448390-42449982_vt2.0;991.4046106564113;103.0;76;329;False
5481838621-62915525_vt1.0;836.8615171122241;193.0;28;334;False
42429980-42447230_vt1.0;522.0558403819518;41.0;226;335;False
42430308-593915274_vt2.0;1284.2506454503425;126.0;26;335;False
593915267-593915274_vt1.1;735.6245823042934;10.0;247;338;False
42429980-42431656_vt1.0;663.9644487854168;44.0;220;339;False
42443804-62915525_vt1.0;2231.4547600944325;64.0;29;346;False
4215909068-42442961_vt1.1;521.1708918234153;68.0;215;347;False
593915267-593915305_vt1.1;847.7021542199627;14.0;244;348;False
42424098-42449982_vt1.1;350.8643938510446;0.0;313;350;False
42435644-593915305_vt1.3;775.342076612861;21.0;247;352;False
42443804-62915525_vt2.0;2237.2576610145084;25.0;32;353;False
42443804-561042200_vt1.2;769.3149216581813;16.0;257;357;False
42430308-593915202_vt1.0;1353.621573061286;168.0;15;361;False
42435644-593915202_vt1.1;879.4168510698338;168.0;81;363;False
4207932666-42453545_vt1.1;540.2837600068062;46.0;256;363;False
42448390-42455963_vt1.1;518.7648723759786;18.0;280;364;False
42430308-593915202_vt2.0;1351.7947560357366;158.0;19;368;False
3569749123-42446977_vt2.0;647.0552015659357;74.0;206;371;False
3569749123-4207912631_vt1.1;247.1615685872738;6.0;335;374;False
42430308-42443950_vt1.1;609.9023171051515;1.0;300;374;False
42431563-42440966_vt1.1;616.8063639384926;0.0;311;374;False
42446668-593915274_vt1.1;364.0262776739885;42.0;280;377;False
42431563-4546351682_vt1.1;695.6729483146858;0.0;308;381;False
593915267-62915525_vt2.0;1228.429219635201;200.0;4;383;False
4207932666-62915525_vt1.0;1063.095241757802;89.0;159;385;False
4215909068-42443618_vt1.2;339.387722053399;22.0;319;386;False
42440472-42453087_vt2.0;778.9053620256933;103.0;173;389;False
42448390-42453087_vt2.0;961.5353608943813;163.0;83;391;False
42424098-42442961_vt1.0;885.8088682536945;100.0;155;392;False
42443804-42443950_vt1.2;789.3094824995887;44.0;254;393;False
42431563-5481838629_vt1.0;1311.4428599097334;100.0;143;395;False
4215909068-42424089_vt1.1;606.871502063555;109.0;212;395;False
5481838621-62915525_vt2.0;828.8205830025063;232.0;31;395;False
42429980-42431656_vt2.0;657.3825235015278;83.0;224;396;False
42431563-5481838629_vt2.0;1303.3537021551494;77.0;146;397;False
61275600-62915525_vt1.0;1125.702845908218;237.0;1;397;False
42435644-42437654_vt1.1;560.4295174988781;136.0;190;398;False
42424098-42442961_vt2.0;881.5315343280311;91.0;159;399;False
61275600-62915525_vt2.0;1127.4123456691875;219.0;5;401;False
42443804-593915202_vt1.0;2146.856898471138;118.0;22;406;False
42424098-42431656_vt1.0;1113.8898947843768;109.0;142;407;False
42443804-593915202_vt2.0;2143.115238522834;82.0;25;408;False
42431563-42455963_vt1.0;2610.005028439742;75.0;42;411;False
42443804-42446977_vt1.1;845.5184750973986;145.0;151;414;False
4215909068-42449982_vt1.1;629.2092612026983;124.0;209;415;False
42424098-42431656_vt2.0;1107.2723286717755;103.0;145;415;False
42443804-42446977_vt2.0;679.98266127053;234.0;72;416;False
42443804-42449982_vt1.0;1954.9673364892499;132.0;50;417;False
42431563-4872429939_vt1.0;1539.1093224363428;95.0;137;417;False
1283225231-4207815982_vt1.1;468.0550243193517;0.0;370;418;False
1283225231-4546351682_vt1.1;508.749136123783;0.0;367;419;False
3569749143-4207912631_vt1.0;591.3611471934641;39.0;307;421;False
