veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;343.15752231431287;0.0;35;76;False
42430308-42437654_vt2.0;340.54390854916994;0.0;39;83;False
62915509-62915525_vt1.0;511.3268623549741;38.0;1;100;False
62915509-62915525_vt2.0;511.84158362397375;31.0;5;108;False
5481838621-5481838629_vt1.0;231.51380133945202;38.0;53;122;False
42435644-593915305_vt1.0;771.4207377688288;20.0;15;123;False
42435644-593915305_vt2.0;768.5411362715131;8.0;19;129;False
5458524666-62915525_vt2.0;521.1680612450596;3.0;54;131;False
5458524666-62915525_vt1.0;522.9902800218366;29.0;26;133;False
593915267-593915274_vt1.0;727.5990984630536;26.0;14;135;False
593915267-593915274_vt2.0;732.2496910803674;19.0;18;142;False
593915213-593915305_vt1.0;1201.161403554771;20.0;1;151;False
593915213-593915274_vt1.0;1085.2665185574951;13.0;8;155;False
5481838621-5481838629_vt2.0;223.0958593798136;73.0;54;165;False
593915213-593915274_vt2.0;1083.89632920563;6.0;11;165;False
5458524666-5481838629_vt1.0;563.4371972955105;61.0;25;168;False
5458524666-5481838629_vt2.0;556.6338389693955;35.0;53;171;False
42435644-593915274_vt1.0;805.7409989271139;48.0;8;173;False
42435644-593915202_vt1.0;878.7795984262347;59.0;1;174;False
42446668-593915305_vt1.0;323.6692969529456;22.0;115;177;False
42435644-593915202_vt2.0;875.2390102892239;42.0;5;179;False
42435644-593915274_vt2.0;804.8296760176432;46.0;12;179;False
5481838621-62915525_vt1.0;838.4272884888383;43.0;46;184;False
42446668-593915274_vt1.0;365.4356904365697;29.0;111;187;False
42446668-593915305_vt2.0;319.0520553815511;26.0;120;191;False
42446668-593915202_vt1.0;441.2087210837483;27.0;105;193;False
42443804-561042200_vt1.0;765.8675778795132;59.0;34;193;False
42446668-593915274_vt2.0;362.8335809193526;28.0;113;194;False
42430308-42443950_vt1.0;605.8212825327562;9.0;111;197;False
42435644-593915305_vt1.1;779.4724898395855;22.0;87;197;False
593915267-593915305_vt1.0;850.8787338143993;85.0;7;197;False
42446668-593915202_vt2.0;434.98941188728327;25.0;108;198;False
4215909068-42443618_vt2.0;336.5877809379166;1.0;152;200;False
42430308-593915305_vt1.0;1391.1275250719423;27.0;8;201;False
593915267-593915305_vt2.0;839.0047708693357;68.0;11;202;False
42443804-561042200_vt2.0;763.9303551187179;55.0;37;203;False
593915213-593915305_vt2.0;1191.6259978279797;40.0;5;204;False
5481838621-62915525_vt2.0;834.8209846729495;44.0;50;206;False
42430308-42443950_vt2.0;599.2286526211437;0.0;130;208;False
61275600-62915525_vt1.0;1130.9179837603017;76.0;1;208;False
593915213-62915525_vt1.0;1017.1179220678965;69.0;14;213;False
42443804-42446977_vt1.0;680.1194025343165;68.0;68;221;False
593915213-62915525_vt2.0;1017.8135971941812;56.0;18;221;False
593915267-62915525_vt1.0;1229.0014394239622;73.0;1;223;False
593915267-62915525_vt2.0;1225.5306143410235;58.0;4;227;False
42443804-42446977_vt2.0;857.1170531213731;26.0;71;230;False
42431563-4546351682_vt1.0;698.3793269658793;0.0;149;234;False
42435644-593915274_vt1.1;814.2887848068995;39.0;84;235;False
42435644-42437654_vt1.0;564.3586643110568;49.0;104;236;False
42443804-42443950_vt1.0;793.2279454134141;113.0;27;236;False
42435644-42437654_vt2.0;555.4765357500488;36.0;108;237;False
42443804-42443950_vt2.0;780.6608826928297;96.0;31;237;False
42435644-42437654_vt1.1;561.3409504534229;23.0;152;238;False
3569749123-4207912631_vt1.0;238.34544817269648;0.0;212;244;False
42435644-593915202_vt1.1;879.9035102585351;41.0;81;246;False
3569749123-4207912631_vt2.0;237.09655006583577;0.0;215;252;False
4215909068-42442961_vt1.0;528.8380616561491;53.0;129;253;False
42431563-42440966_vt1.0;611.5870167427101;27.0;156;254;False
4215909068-42424089_vt1.0;597.0503585422741;57.0;122;255;False
42449948-42453087_vt1.0;1020.9750729922072;23.0;94;255;False
61275600-62915525_vt2.0;1127.0635648419461;100.0;5;256;False
4215909068-42442961_vt2.0;522.3305244258828;47.0;133;260;False
4207932666-42453545_vt1.0;544.5971780814507;23.0;175;260;False
42449948-42453087_vt2.0;1013.4663450383339;16.0;98;261;False
4215909068-42424089_vt2.0;595.3499841850659;54.0;126;263;False
42431563-42440966_vt2.0;610.7730573455617;24.0;160;263;False
4207932666-42453545_vt2.0;535.5469706600509;19.0;179;269;False
42435644-593915305_vt1.2;774.1964835254316;18.0;167;271;False
42436527-42449982_vt1.0;273.79828089695883;78.0;153;281;False
42436527-42449982_vt2.0;277.577282056775;76.0;157;286;False
42430308-42443804_vt1.0;1090.4781843378678;32.0;110;287;False
42435644-42443950_vt1.0;1231.6659863406794;42.0;97;288;False
42430308-593915305_vt2.0;1387.037474098262;85.0;12;288;False
593915305-62915525_vt1.0;1469.093210117771;109.0;1;288;False
42430308-593915274_vt1.0;1293.2040875949544;87.0;21;288;False
42430308-42437654_vt1.1;339.09217594747895;0.0;256;292;False
42430308-593915274_vt2.0;1281.048046010508;85.0;25;294;False
593915305-62915525_vt2.0;1464.4257289531379;78.0;4;295;False
42431563-4546351682_vt2.0;689.595096998928;50.0;153;297;False
42435644-42443950_vt2.0;1226.3793113704742;27.0;101;299;False
42435644-42443950_vt1.1;1229.3268614584379;14.0;149;301;False
42435644-593915274_vt1.2;811.3952007443495;39.0;164;302;False
42443804-42453545_vt1.0;2248.5863737907944;37.0;14;303;False
3569749123-42446977_vt1.0;651.7528610850142;18.0;205;304;False
42443804-593915202_vt1.0;2153.756694864522;46.0;21;305;False
42429980-42449982_vt1.0;363.34751755541527;38.0;216;305;False
3569749123-42446977_vt2.0;643.9799170624104;6.0;209;308;False
42429980-42449982_vt2.0;359.0083755465047;35.0;220;310;False
42435644-42437654_vt1.2;563.7965742147326;20.0;211;311;False
42440472-42455963_vt1.0;344.75997325292855;72.0;194;314;False
42448390-42455963_vt1.0;516.9818245077415;136.0;88;314;False
42443804-62915525_vt1.0;2234.936083978858;49.0;29;315;False
5481838621-5481838629_vt1.1;230.88092243497505;28.0;256;317;False
42429980-42447230_vt1.0;519.3186869315999;31.0;209;318;False
42440472-42455963_vt2.0;344.72833871894926;69.0;197;320;False
42429980-42447230_vt2.0;516.809050694106;30.0;213;321;False
42448390-42455963_vt2.0;509.95001702709135;134.0;92;321;False
42430308-593915202_vt1.0;1356.3357687589873;108.0;15;322;False
42449948-42455963_vt1.0;1200.9616678235316;82.0;87;322;False
42449948-42455963_vt2.0;1204.560115466651;58.0;91;323;False
62915509-62915525_vt1.1;514.3774573518568;28.0;241;326;False
42430308-593915202_vt2.0;1354.762490179827;105.0;18;327;False
42446668-593915305_vt1.1;315.60777601464565;2.0;284;328;False
42455662-4546351682_vt1.0;1561.02840686928;91.0;65;328;False
42435644-593915202_vt1.2;884.1643060575984;54.0;161;328;False
1283225231-4546351682_vt1.0;514.2964488984786;33.0;232;329;False
4207932666-42453545_vt1.1;537.3205049571743;5.0;261;329;False
1283225231-4207815982_vt1.0;472.95310403461747;24.0;239;330;False
42430308-42435644_vt1.0;1163.8389964639055;146.0;28;330;False
42446668-593915274_vt1.1;359.36438085517716;4.0;281;330;False
1283225231-4546351682_vt2.0;508.65979425253335;25.0;235;332;False
1283225231-4207815982_vt2.0;473.93681346153556;23.0;242;333;False
42430308-42435644_vt2.0;1155.4595527905524;145.0;32;338;False
42443804-561042200_vt1.1;767.048189799349;111.0;136;340;False
5458524666-62915525_vt1.1;529.5567857539891;21.0;255;341;False
5458524666-5481838629_vt1.1;557.157402357246;25.0;253;344;False
42455662-4546351682_vt2.0;1562.7249234659143;70.0;69;344;False
4215909068-42443618_vt1.2;338.3803111361955;1.0;305;344;False
42430308-42443804_vt2.0;1082.2138291583497;75.0;126;350;False
42446668-5458524665_vt1.0;1302.6786788657244;100.0;91;353;False
42440472-42453087_vt1.0;781.8397375120283;73.0;185;353;False
4207932666-5458524665_vt1.0;1052.139002088508;50.0;168;354;False
42430308-42443950_vt1.1;605.892013682914;0.0;294;356;False
42429980-42431656_vt1.0;662.557591144676;63.0;203;356;False
42440472-42453087_vt2.0;770.6267321061387;55.0;191;357;False
42430308-561042200_vt2.0;1558.2221857837321;45.0;107;359;False
42435644-593915305_vt1.3;778.6186981979207;25.0;247;360;False
42448390-42453087_vt1.0;971.6572678015435;148.0;81;360;False
42429980-42431656_vt2.0;654.7451066614359;54.0;206;361;False
42430308-561042200_vt1.0;1557.8522905794368;37.0;105;361;False
4215909068-42442961_vt1.2;529.2064631458792;2.0;297;362;False
5458524666-561042200_vt1.0;2431.7365653079946;88.0;1;363;False
42435644-42443804_vt1.1;1703.9565032199785;40.0;143;364;False
42446668-62915525_vt1.0;1313.6112788884373;106.0;84;364;False
42435644-42443950_vt1.2;1229.363418660869;21.0;210;365;False
593915305-62915525_vt1.1;1471.8631048213044;102.0;81;366;False
4207932666-62915525_vt1.0;1067.111067059114;46.0;161;368;False
42446668-4599130022_vt1.0;1578.5586855130234;98.0;61;368;False
