veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;509.8365069170326;12.0;1;70;False
62915509-62915525_vt2.0;508.85453061516046;5.0;5;78;False
42435644-593915305_vt1.0;777.302312867093;0.0;15;93;False
42430308-42437654_vt1.0;343.87595070411663;12.0;35;94;False
593915267-593915274_vt1.0;737.1244642112705;0.0;14;96;False
42430308-42437654_vt2.0;340.9391553818591;11.0;39;99;False
5481838621-5481838629_vt1.0;226.74691315437204;21.0;46;103;False
5481838621-5481838629_vt2.0;227.58675470854826;19.0;47;108;False
593915267-593915305_vt1.0;841.5718677389593;11.0;7;108;False
42435644-593915274_vt1.0;807.4679586263217;4.0;8;112;False
42435644-593915202_vt1.0;886.0294307482023;11.0;1;117;False
42435644-593915274_vt2.0;809.5924631081855;4.0;12;120;False
42435644-593915202_vt2.0;882.7378547676703;5.0;5;123;False
5458524666-62915525_vt1.0;523.5943729023489;32.0;38;131;False
593915267-593915274_vt2.0;727.6956337512679;24.0;18;134;False
42435644-593915305_vt2.0;768.8124250626214;19.0;19;141;False
593915267-593915305_vt2.0;844.5903123648757;19.0;11;142;False
42443804-42443950_vt1.0;792.9509359095737;24.0;28;146;False
593915213-62915525_vt1.0;1021.6260293017299;19.0;14;149;False
5458524666-5481838629_vt1.0;564.4633565147058;46.0;34;153;False
42446668-593915202_vt1.0;438.80520808852384;5.0;93;158;False
5458524666-5481838629_vt2.0;559.8229600508015;41.0;35;160;False
593915213-593915274_vt1.0;1086.9919314431006;19.0;8;161;False
42446668-593915202_vt2.0;433.9973499392585;1.0;97;163;False
5458524666-62915525_vt2.0;520.6495187891228;49.0;41;165;False
42446668-593915305_vt1.0;316.76493787044524;19.0;107;171;False
42446668-593915305_vt2.0;313.6881126245746;20.0;108;173;False
42443804-561042200_vt1.0;767.1571489544192;46.0;34;175;False
61275600-62915525_vt1.0;1128.989867059887;44.0;1;176;False
42435644-593915305_vt1.1;777.9885859287102;6.0;87;182;False
42446668-593915274_vt1.0;367.9864614781169;33.0;101;183;False
42443804-561042200_vt2.0;767.7182894797638;39.0;38;186;False
593915213-593915305_vt1.0;1197.5150318252377;50.0;1;187;False
42430308-593915305_vt1.0;1388.257840246439;21.0;8;189;False
593915213-62915525_vt2.0;1019.2571141392058;33.0;18;189;False
42446668-593915274_vt2.0;358.04596511532554;32.0;103;189;False
593915267-62915525_vt1.0;1231.16676536014;42.0;1;191;False
42435644-593915274_vt1.1;805.5698535845843;6.0;84;191;False
42443804-42446977_vt1.0;682.5527513393952;36.0;69;192;False
42443804-42443950_vt2.0;785.5170214135727;52.0;31;192;False
42448390-42455963_vt1.0;512.8822667198732;21.0;87;194;False
4215909068-42443618_vt2.0;333.92146561536083;6.0;142;194;False
4215909068-42443618_vt1.0;334.48258631442843;4.0;140;196;False
4215909068-42455963_vt1.0;493.2670852585341;7.0;132;200;False
4215909068-42442961_vt1.0;522.8897898984594;8.0;128;201;False
593915267-62915525_vt2.0;1230.988433979661;30.0;4;202;False
42430308-593915305_vt2.0;1392.7509364671685;18.0;12;204;False
5481838621-62915525_vt1.0;833.6877501295223;59.0;40;205;False
4215909068-42424089_vt1.0;606.2325980342177;12.0;122;211;False
4215909068-42455963_vt2.0;490.65618673858455;10.0;134;211;False
4215909068-42442961_vt2.0;518.2201017797734;6.0;129;212;False
42430308-42443950_vt1.0;611.1087888671672;22.0;117;214;False
42430308-42443950_vt2.0;603.5165712085526;15.0;121;220;False
61275600-62915525_vt2.0;1126.6911231983004;58.0;5;220;False
42431563-42440966_vt1.0;612.2688810245543;0.0;155;223;False
593915213-593915274_vt2.0;1083.111370147121;50.0;11;224;False
42443804-42446977_vt2.0;680.2049976393777;51.0;72;225;False
593915213-593915305_vt2.0;1190.4843746269366;59.0;5;231;False
593915305-62915525_vt1.0;1465.283434739342;61.0;1;232;False
42449948-42455963_vt1.0;1204.6551129995823;34.0;69;236;False
42440472-42455963_vt1.0;349.98851588317825;28.0;155;238;False
4215909068-42449982_vt1.0;630.4161886098002;35.0;115;240;False
42440472-42455963_vt2.0;345.7177291692966;25.0;158;243;False
3569749123-4207912631_vt1.0;247.63493607055398;7.0;205;244;False
4215909068-42449982_vt2.0;631.6191213046599;29.0;119;244;False
42424098-42449982_vt1.0;355.0782687936886;29.0;165;246;False
593915305-62915525_vt2.0;1466.6700282084191;42.0;4;246;False
3569749123-4207912631_vt2.0;241.62677253386718;2.0;209;247;False
42424098-42449982_vt2.0;347.0892613442335;23.0;169;248;False
4207932666-42453545_vt1.0;541.4907768816458;15.0;173;254;False
42430308-42435644_vt1.0;1160.910100639163;66.0;28;255;False
42443804-42453087_vt1.0;1556.4276679496038;7.0;63;255;False
4215909068-42424089_vt2.0;594.9794751870229;37.0;125;259;False
