veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;507.49674916597155;23.0;1;85;False
62915509-62915525_vt2.0;505.7295127812547;15.0;5;93;False
42430308-42437654_vt1.0;336.42746338488257;27.0;34;106;False
5458524666-62915525_vt1.0;526.7915278909502;15.0;26;108;False
42430308-42437654_vt2.0;334.4926113412049;25.0;37;110;False
593915267-593915274_vt1.0;728.9292731222351;10.0;14;113;False
42435644-593915305_vt1.0;778.3890383389423;11.0;15;114;False
42435644-593915305_vt2.0;774.6892708068115;2.0;19;119;False
593915267-593915274_vt2.0;725.838129422687;4.0;18;120;False
593915267-593915305_vt1.0;849.8613257635305;23.0;7;130;False
5481838621-5481838629_vt1.0;233.778858416616;41.0;58;134;False
5481838621-5481838629_vt2.0;230.01322519174568;38.0;59;138;False
593915267-593915305_vt2.0;843.2234568138205;17.0;11;141;False
5458524666-5481838629_vt1.0;555.3677892936412;45.0;25;144;False
42435644-593915274_vt1.0;814.471315148185;30.0;8;152;False
42435644-593915202_vt1.0;887.4941102014342;46.0;1;158;False
42435644-593915274_vt2.0;801.9660458816168;28.0;12;158;False
42443804-561042200_vt1.0;776.1457882937908;26.0;34;161;False
42446668-593915305_vt1.0;318.6284388398441;17.0;106;170;False
42443804-561042200_vt2.0;766.3669250871976;20.0;38;171;False
42446668-593915305_vt2.0;315.3804026621307;9.0;110;172;False
42446668-593915274_vt2.0;358.233764572007;16.0;103;172;False
42435644-593915305_vt1.1;774.2609926493766;18.0;67;174;False
593915213-62915525_vt1.0;1019.147286023438;49.0;14;181;False
42443804-42446977_vt1.0;679.8837628068638;30.0;70;190;False
42443804-42443950_vt1.0;791.199856844658;60.0;27;191;False
42443804-42443950_vt2.0;786.985938651942;42.0;31;192;False
42443804-42446977_vt2.0;683.5967881770827;26.0;73;194;False
42435644-593915202_vt2.0;878.7030969568218;64.0;5;197;False
593915213-62915525_vt2.0;1015.3059428919531;41.0;18;197;False
593915267-62915525_vt1.0;1236.1495683008834;54.0;1;200;False
42446668-593915202_vt1.0;434.1415493465533;49.0;95;202;False
42446668-593915274_vt1.0;364.49545459877464;46.0;102;203;False
5458524666-5481838629_vt2.0;551.7803363744229;77.0;49;205;False
4215909068-42442961_vt1.0;525.6838401822974;4.0;132;207;False
42435644-593915274_vt1.1;809.8557502348395;40.0;64;207;False
42446668-593915202_vt2.0;436.80458387453587;42.0;99;209;False
4215909068-42443618_vt1.0;335.19595426489;20.0;143;209;False
