veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;517.9982250699222;23.0;1;86;False
62915509-62915525_vt2.0;507.1971945454297;15.0;5;93;False
42430308-42437654_vt1.0;338.60305753257745;27.0;34;106;False
42430308-42437654_vt2.0;339.0635393760819;25.0;37;110;False
42435644-593915305_vt1.0;776.9181994211132;12.0;15;114;False
593915267-593915274_vt1.0;736.481162131443;7.0;14;114;False
42435644-593915305_vt2.0;770.5549342946638;2.0;19;119;False
593915267-593915274_vt2.0;730.8738846146016;4.0;18;120;False
593915267-593915305_vt1.0;842.2064004211213;24.0;7;130;False
5481838621-5481838629_vt1.0;225.98740671069618;40.0;58;133;False
5481838621-5481838629_vt2.0;226.99758789072052;37.0;59;138;False
593915267-593915305_vt2.0;838.4419897682733;15.0;11;141;False
5458524666-5481838629_vt1.0;556.0351903399485;43.0;25;142;False
5458524666-62915525_vt1.0;527.8326176556507;45.0;26;146;False
42435644-593915274_vt1.0;806.0222749470825;28.0;8;152;False
42435644-593915202_vt1.0;881.5237444430871;43.0;1;158;False
42435644-593915274_vt2.0;802.7107118928905;26.0;12;159;False
42443804-561042200_vt1.0;776.1909508058138;25.0;34;161;False
42446668-593915305_vt1.0;322.06000275262943;19.0;103;168;False
42446668-593915305_vt2.0;315.514746630508;17.0;105;169;False
42446668-593915274_vt2.0;356.7778357812772;20.0;100;171;False
42443804-561042200_vt2.0;763.3999033081942;20.0;38;171;False
42435644-593915305_vt1.1;774.5775551892366;20.0;67;174;False
593915213-62915525_vt1.0;1026.3457446053417;46.0;14;182;False
42443804-42443950_vt1.0;784.7238451931191;62.0;27;190;False
42443804-42446977_vt1.0;678.6632230972114;27.0;69;191;False
42443804-42443950_vt2.0;783.3967488129621;46.0;31;192;False
42443804-42446977_vt2.0;686.9311446412369;26.0;72;195;False
42435644-593915202_vt2.0;877.4464806091883;60.0;5;197;False
593915213-62915525_vt2.0;1021.1252308789443;39.0;18;198;False
