veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
62915509-62915525_vt1.0;508.2164851111005;28.0;1;85;False
42435644-593915305_vt1.0;773.1711264919021;0.0;14;92;False
62915509-62915525_vt2.0;510.6690244610717;21.0;5;94;False
42430308-42437654_vt1.0;340.56491792892643;40.0;34;120;False
42435644-593915274_vt1.0;814.0463550058807;29.0;8;124;False
42430308-42437654_vt2.0;339.3018548982792;39.0;38;125;False
5481838621-5481838629_vt1.0;225.99449817678897;59.0;36;131;False
42435644-593915274_vt2.0;804.3561424585346;18.0;11;133;False
5481838621-5481838629_vt2.0;228.1496832894776;58.0;37;136;False
42443804-561042200_vt1.0;775.7026436739256;14.0;34;142;False
42443804-561042200_vt2.0;766.9539165225507;10.0;38;150;False
5458524666-62915525_vt1.0;530.9342670083207;60.0;29;153;False
593915267-593915305_vt1.0;842.4962018982105;54.0;7;159;False
5458524666-62915525_vt2.0;519.293006862556;7.0;83;159;False
593915267-593915274_vt1.0;733.1402508150409;58.0;14;164;False
42435644-593915305_vt1.1;777.2540910659187;0.0;87;166;False
593915267-593915305_vt2.0;844.4997634017113;47.0;11;166;False
593915267-593915274_vt2.0;728.7312120684348;55.0;18;171;False
42443804-42443950_vt1.0;788.6164674945144;61.0;27;175;False
42435644-593915305_vt2.0;774.6401774643791;56.0;18;176;False
42443804-42443950_vt2.0;781.8157291891058;41.0;31;180;False
42435644-593915202_vt1.0;881.6355976789597;87.0;1;195;False
593915267-62915525_vt1.0;1232.9487632822254;63.0;1;198;False
42435644-593915202_vt2.0;883.5402292632261;75.0;5;201;False
593915267-62915525_vt2.0;1227.1366380924078;45.0;4;206;False
593915213-62915525_vt1.0;1018.8932196674036;68.0;15;208;False
42443804-561042200_vt1.1;767.037241592659;0.0;136;214;False
42446668-593915305_vt1.0;317.1180941866986;48.0;126;218;False
42435644-593915274_vt1.1;812.0856271349235;38.0;84;218;False
5458524666-5481838629_vt1.0;562.1995293658438;109.0;28;219;False
42446668-593915305_vt2.0;318.3403468324776;47.0;127;220;False
42446668-593915274_vt1.0;361.14521665260975;50.0;121;220;False
42446668-593915274_vt2.0;357.4132814574948;48.0;124;227;False
42424098-42449982_vt1.0;358.71149280644966;22.0;164;231;False
42424098-42449982_vt2.0;349.24475976419745;18.0;168;236;False
42431563-42440966_vt1.0;614.8039483902254;6.0;160;241;False
42435644-42437654_vt1.0;559.0840493450954;52.0;107;242;False
4215909068-42442961_vt1.0;521.0362578407537;12.0;165;243;False
4215909068-42424089_vt1.0;603.0332482848225;15.0;158;244;False
42435644-42437654_vt2.0;560.296250035104;45.0;111;246;False
61275600-62915525_vt2.0;1122.7113115137117;80.0;5;247;False
593915213-593915305_vt1.0;1199.5257221022034;114.0;1;249;False
42431563-42440966_vt2.0;604.6837239809461;4.0;164;249;False
61275600-62915525_vt1.0;1132.2718407811747;87.0;1;250;False
4215909068-42442961_vt2.0;522.1494425440109;10.0;169;251;False
5481838621-62915525_vt1.0;838.6684558127663;120.0;29;252;False
4215909068-42424089_vt2.0;599.0237953098651;12.0;162;255;False
42435644-593915305_vt1.2;777.8466603881517;7.0;167;257;False
42430308-593915305_vt1.0;1388.2948835729776;85.0;7;257;False
3569749123-4207912631_vt1.0;237.7723639972179;22.0;207;259;False
4207932666-42453545_vt1.0;540.6058397708781;27.0;174;261;False
3569749123-4207912631_vt2.0;237.10984372621093;19.0;210;265;False
42430308-593915305_vt2.0;1386.1801927595664;73.0;10;266;False
42430308-593915274_vt1.0;1287.2294341225606;81.0;20;269;False
4207932666-42453545_vt2.0;537.3712176866926;21.0;178;271;False
42430308-42435644_vt1.0;1157.4343360469804;103.0;27;281;False
42443804-42446977_vt1.0;686.4791966710221;117.0;69;281;False
42446668-593915202_vt1.0;433.8000609882389;104.0;115;282;False
42446668-593915202_vt2.0;429.60245453949324;99.0;119;287;False
42430308-593915202_vt1.0;1352.503871657796;94.0;13;288;False
4215909068-42449982_vt1.0;629.311579701735;57.0;151;291;False
42430308-593915202_vt2.0;1351.3421523451552;94.0;17;292;False
42430308-42435644_vt2.0;1153.102265245525;103.0;31;292;False
593915213-62915525_vt2.0;1019.0440003186385;136.0;18;294;False
4215909068-42449982_vt2.0;630.7534198794121;50.0;155;295;False
42430308-42437654_vt1.1;344.1538887737947;0.0;256;298;False
42435644-593915274_vt1.2;812.7897963289327;40.0;164;299;False
42443804-42446977_vt2.0;681.4767848097616;131.0;72;301;False
5481838621-5481838629_vt1.1;234.62804843169235;18.0;256;312;False
42448390-42455963_vt1.0;520.0809628226858;128.0;99;312;False
1283225231-4546351682_vt1.0;515.3382755738364;8.0;248;315;False
42440472-42455963_vt2.0;342.7245233212672;27.0;238;316;False
42449948-42453087_vt2.0;1015.2369763316519;63.0;114;318;False
1283225231-4207815982_vt1.0;473.43693511567346;5.0;255;322;False
42446668-593915305_vt1.1;320.8388482997426;0.0;288;322;False
42446668-593915274_vt1.1;362.7490858807563;0.0;285;324;False
1283225231-4546351682_vt2.0;508.79317139055695;6.0;251;325;False
1283225231-4207815982_vt2.0;474.47304799816214;2.0;258;326;False
3569749123-42446977_vt1.0;650.2742779331502;44.0;200;328;False
4215909068-42442961_vt1.1;525.8721856526267;9.0;256;328;False
3569749123-42446977_vt2.0;648.7552153494207;29.0;204;332;False
4215909068-42424089_vt1.1;597.1801504900056;10.0;253;333;False
62915509-62915525_vt1.1;514.4217841926373;36.0;241;333;False
593915267-593915305_vt1.1;850.0210816426134;1.0;244;338;False
4215909068-42443618_vt1.0;1074.1836430614446;43.0;179;341;False
593915213-593915305_vt2.0;1191.543551802199;174.0;5;344;False
42435644-593915305_vt1.3;771.9298763183774;16.0;247;347;False
593915213-593915274_vt1.0;1087.024583531038;193.0;8;352;False
4207932666-42453545_vt1.1;543.7491177942243;36.0;260;359;False
593915213-593915274_vt2.0;1080.132103304469;187.0;12;359;False
5458524666-5481838629_vt2.0;1092.8301749430093;121.0;82;362;False
3569749123-4207912631_vt1.1;243.9281997151211;0.0;334;366;False
42430308-593915274_vt2.0;1283.5616863398316;155.0;24;366;False
42440472-42453087_vt1.0;773.6134027276361;87.0;185;368;False
42443804-42446977_vt1.1;681.4678377078169;128.0;151;371;False
42430308-42443950_vt1.0;608.4557573000402;149.0;140;372;False
593915267-593915274_vt1.1;732.2941275307534;38.0;247;372;False
42443804-42453545_vt1.0;2245.4005450151903;108.0;14;373;False
42430308-42435644_vt1.1;1156.105529272682;0.0;253;375;False
42430308-42443950_vt2.0;601.2524741271477;142.0;144;375;False
42443804-62915525_vt1.0;2232.1015537927983;112.0;28;378;False
42429980-42449982_vt1.0;364.47891325944204;55.0;271;378;False
42431563-4546351682_vt1.1;699.9382088632452;0.0;307;379;False
42446668-593915202_vt1.1;436.63720738638733;38.0;280;379;False
42440472-42453087_vt2.0;771.8090480968425;85.0;188;380;False
42448390-42449982_vt1.0;993.5916390094357;147.0;85;381;False
42435644-42443950_vt1.0;1223.844448684609;135.0;100;383;False
42429980-42449982_vt2.0;362.2319996039449;51.0;275;383;False
4215909068-42449982_vt1.1;637.783052659515;49.0;250;384;False
5458524666-561042200_vt1.0;2428.880372224085;123.0;1;384;False
42443804-62915525_vt2.0;2236.2231820297316;69.0;31;386;False
42448390-42449982_vt2.0;991.5337923316152;138.0;90;387;False
593915305-62915525_vt1.0;1467.5656194509336;202.0;1;388;False
42430736-42440966_vt1.0;1431.5636179827466;80.0;143;388;False
42435644-593915274_vt1.3;814.6707371010266;48.0;244;391;False
593915305-62915525_vt2.0;1466.4068474258877;176.0;4;391;False
4207932666-62915525_vt1.0;1063.7150676689369;87.0;160;393;False
5458524666-5481838629_vt1.1;558.8247410022373;70.0;253;398;False
42424098-42449982_vt1.1;350.5347008618643;47.0;313;400;False
42435644-42443950_vt2.0;1222.9637134115535;120.0;104;401;False
42440472-42455963_vt1.1;349.6904914059039;25.0;335;405;False
42430308-42443804_vt1.0;1090.3196262651343;145.0;134;407;False
4207932666-62915525_vt2.0;1057.1598567704455;83.0;164;407;False
42431563-42440966_vt1.1;610.7378409916814;34.0;310;411;False
42443804-561042200_vt1.2;775.8955959773702;59.0;256;412;False
42435644-593915202_vt1.1;1969.8057337274677;105.0;81;418;False
42443804-593915202_vt1.0;2149.93940842808;147.0;20;418;False
42435644-42437654_vt1.2;564.2992150980416;85.0;246;421;False
4207932666-5458524665_vt1.0;1056.3230712022803;98.0;167;422;False
1283225231-4546351682_vt1.1;509.75425278025216;0.0;370;422;False
42443804-593915202_vt2.0;2148.1186523537885;103.0;24;423;False
42443804-5458524665_vt1.0;2216.2943482576648;147.0;35;424;False
42430308-42443804_vt2.0;1080.0316950849547;142.0;137;425;False
3569749123-42446977_vt1.1;649.8851161999286;6.0;331;427;False
42443804-42443950_vt1.1;1780.0431440721834;96.0;133;429;False
4207932666-5458524665_vt2.0;1046.2148753425217;93.0;171;431;False
42436527-42449982_vt1.0;278.0813861420785;185.0;192;435;False
42430308-593915274_vt1.1;1293.829784749532;46.0;250;435;False
42443804-4599130022_vt1.0;2486.6809387992857;144.0;14;435;False
42430308-593915305_vt1.1;1388.7533250668648;45.0;244;437;False
42435644-593915305_vt1.4;777.124705822551;23.0;327;438;False
5481838621-62915525_vt2.0;1928.5303702715078;147.0;33;442;False
42431563-42443618_vt1.0;2463.8872264741835;66.0;76;444;False
42443804-42443950_vt1.2;791.8845255690939;90.0;253;445;False
42440472-42442961_vt1.0;1343.6429368857316;96.0;172;445;False
42430736-5481838629_vt1.0;1415.9844632183758;116.0;149;450;False
4207932666-42453545_vt1.2;542.7877563143112;47.0;341;451;False
42448390-42453087_vt1.0;968.1197163398656;207.0;93;451;False
42443804-42455963_vt1.1;1746.824442264507;92.0;145;452;False
42443804-42455963_vt2.0;1745.594395986504;164.0;58;452;False
4546351682-5481838629_vt1.0;2019.9090537447723;168.0;52;452;False
42430736-5481838629_vt2.0;1414.4128564130792;99.0;153;452;False
42448390-42455963_vt2.0;1253.6401278350281;168.0;102;452;False
42431563-42443618_vt2.0;2464.171577027155;59.0;80;452;False
42431563-5481838629_vt2.0;1307.2622825260398;124.0;150;455;False
1283225231-42440966_vt1.0;1144.671470569602;86.0;241;456;False
42448390-42453087_vt2.0;967.0281830380086;197.0;96;456;False
42440472-42442961_vt2.0;1335.009792602385;84.0;175;457;False
42440472-42453087_vt1.1;779.3939402777426;40.0;331;458;False
3569749123-3569749127_vt1.0;923.5155019318106;129.0;193;459;False
42430308-42443950_vt1.1;601.6483934683965;80.0;309;461;False
593915213-593915305_vt1.1;1198.6987559574968;90.0;241;462;False
42435644-593915202_vt1.3;884.838649583116;108.0;241;463;False
42440472-42443618_vt2.0;1393.4140327013738;99.0;169;463;False
5458524666-593915305_vt1.0;2057.654794044738;195.0;8;464;False
42443804-593915274_vt1.1;2371.142593812544;72.0;124;464;False
42440472-42443618_vt1.0;1394.5511949956456;105.0;166;465;False
1283225231-42440966_vt2.0;1153.0072542527444;61.0;244;468;False
42443804-42453545_vt2.0;2248.097208949278;159.0;17;470;False
4546351682-5481838629_vt2.0;2017.2421852751265;145.0;56;471;False
42430308-42453545_vt1.0;2093.3113426166237;215.0;1;472;False
42435644-42443950_vt1.1;1230.4487376091904;148.0;173;474;False
4917049626-561042200_vt1.0;1619.0439556590318;155.0;92;474;False
3569749123-3569749127_vt2.0;915.2366876538701;123.0;197;475;False
1283225231-4207815982_vt1.1;467.66707349828084;50.0;373;477;False
593915213-593915274_vt1.1;1228.4337425980902;101.0;244;478;False
4917049626-561042200_vt2.0;1616.986237510576;140.0;95;479;False
4215909068-4546351682_vt1.0;1805.1648084857206;161.0;117;481;False
42424098-42447230_vt1.0;976.7327817065113;187.0;151;482;False
42430308-561042200_vt1.0;1564.3398504729312;138.0;127;482;False
42424098-42447230_vt2.0;967.9581009219673;178.0;155;483;False
42435644-593915274_vt1.4;813.620977519194;64.0;324;485;False
42430308-561042200_vt2.0;1557.861299258769;131.0;131;485;False
42435644-42443950_vt1.2;1223.6056554972022;83.0;242;486;False
42424098-42431656_vt1.0;1105.225134286506;202.0;145;487;False
5458524666-561042200_vt2.0;2431.987331101689;165.0;5;488;False
42440472-42446977_vt1.0;1271.9011903249543;142.0;178;490;False
5481838621-561042200_vt1.0;2724.3830090686843;178.0;1;490;False
3569749143-4207912631_vt2.0;581.5343555264353;57.0;355;492;False
42443804-561042200_vt1.3;772.9944449357483;28.0;376;492;False
4215909068-42443618_vt1.3;339.22848347891227;20.0;426;492;False
42440472-42446977_vt2.0;1264.6322125035865;126.0;182;493;False
42443804-42453087_vt1.0;1553.1538901805102;245.0;62;495;False
